title,id,date_added,artists,artist_id,artist_genre,album,album_id,album_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Hide Away,0uyZ5ckiIUbFZd3P6RWmrj,2019-10-02T09:45:28Z,Daya,6Dd3NScHWwnW6obMFbl1BH,dance pop,"Sit Still, Look Pretty",0T8SCja56F4lhZXyOcBTIV,2016-10-07,0.225,0.885,192376,0.801,1.65e-06,11,0.0733,-4.716,0,0.0882,95.011,4,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj,audio_features,spotify:track:0uyZ5ckiIUbFZd3P6RWmrj,0.466
Cool Kids,13P5rwmk2EsoFRIz9UCeh9,2019-10-02T09:25:11Z,Echosmith,1PbBg2aYjWLKRk84zJK15x,indie poptimism,Talking Dreams (Deluxe Edition),1oHY6eQmEG8skElDvFgKz2,2013-10-04,0.0372,0.719,237627,0.671,8.21e-06,8,0.12,-6.279,1,0.0336,130.027,4,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786
Clarity,60wwxj6Dd9NJlirf84wr2c,2019-10-02T09:19:17Z,Zedd,2qxJFvFYMEDqd7ui6kSAcq,complextro,Clarity,7juWTdmjo0vYywWu8HiQxs,2012-01-01,0.0398,0.509,271427,0.781,0,8,0.0749,-3.48,1,0.072,128.0,4,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,audio_features,spotify:track:60wwxj6Dd9NJlirf84wr2c,0.176
Beggin For Thread,0aPM4KDF9pYJSV2obIDTrk,2019-10-01T13:05:12Z,BANKS,2xe8IXgCTpwHE3eA9hTs4n,alternative r&b,Beggin For Thread,01M8H0qhr6KX78GZKtpHeg,2014-07-22,0.000796,0.603,249740,0.71,0.141,5,0.257,-6.178,0,0.0275,108.007,4,https://api.spotify.com/v1/tracks/0aPM4KDF9pYJSV2obIDTrk,audio_features,spotify:track:0aPM4KDF9pYJSV2obIDTrk,0.414
!,0XA6wkRKBzwTw71ytpReuO,2019-09-30T21:24:10Z,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,!,0zLTh5nuGUWbCPPiaeAPnb,2019-08-07,0.0296,0.725,135339,0.543,0,5,0.177,-6.311,1,0.0841,119.961,4,https://api.spotify.com/v1/tracks/0XA6wkRKBzwTw71ytpReuO,audio_features,spotify:track:0XA6wkRKBzwTw71ytpReuO,0.693
Next Year - RAC Remix,7GDDxCiTyiQuC1kig8AqFH,2019-09-30T20:29:57Z,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,alternative dance,Next Year (Remixes),5Z5DIr86vr1F4ZJbRFuQ6Q,2013-01-01,0.28,0.731,286093,0.73,0,7,0.088,-6.728,1,0.0489,123.051,4,https://api.spotify.com/v1/tracks/7GDDxCiTyiQuC1kig8AqFH,audio_features,spotify:track:7GDDxCiTyiQuC1kig8AqFH,0.397
REDBLUE (feat. J.I.D),7omhmxhTylKsvKkHNCN9e3,2019-09-30T13:15:23Z,Rapsody,6NL31G53xThQXkFs7lDpL5,alternative hip hop,9th Wonder Presents: Jamla Is The Squad II,2K0JdsaYMJbNuY4qh7kC7X,2018-11-09,0.0894,0.621,185333,0.569,0,1,0.154,-7.738,1,0.346,94.081,4,https://api.spotify.com/v1/tracks/7omhmxhTylKsvKkHNCN9e3,audio_features,spotify:track:7omhmxhTylKsvKkHNCN9e3,0.7
"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",1KbCc89SxYma4BnBChkJBs,2019-09-30T13:13:47Z,Dreamville,1iNqsUDUraNWrj00bqssQG,hip hop,Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,2019-07-05,0.529,0.525,210467,0.725,0,7,0.598,-5.318,1,0.629,175.63,4,https://api.spotify.com/v1/tracks/1KbCc89SxYma4BnBChkJBs,audio_features,spotify:track:1KbCc89SxYma4BnBChkJBs,0.693
SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],6b4A1mLzePAHGn3XCicLAe,2019-09-30T10:23:02Z,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,dark trap,TA13OO,6idVoBWP2mt1qoMtASm3gc,2018-07-27,0.0806,0.66,236107,0.784,0,6,0.113,-7.696,1,0.285,157.991,4,https://api.spotify.com/v1/tracks/6b4A1mLzePAHGn3XCicLAe,audio_features,spotify:track:6b4A1mLzePAHGn3XCicLAe,0.642
Pay the Man - Remix,0kThfZBaTK6ASlukmmxrgk,2019-09-30T10:03:48Z,Foster The People,7gP3bB2nilZXLfPHJhMdvc,indie pop,Pay the Man (Remix),34FXGW2Nr8JpwTfTEgO181,2017-12-13,0.0395,0.685,245280,0.823,1.42e-06,6,0.374,-3.772,0,0.121,100.135,4,https://api.spotify.com/v1/tracks/0kThfZBaTK6ASlukmmxrgk,audio_features,spotify:track:0kThfZBaTK6ASlukmmxrgk,0.488
Beautiful Pain,7hiBhOh4s8G0xmGYBAjyuw,2019-09-29T21:22:09Z,Eminem,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,The Marshall Mathers LP2 (Deluxe),6DN7GcZF1HywzrkGN6Eeqk,2013-11-05,0.0616,0.685,265025,0.815,0,11,0.154,-4.494,0,0.459,165.369,4,https://api.spotify.com/v1/tracks/7hiBhOh4s8G0xmGYBAjyuw,audio_features,spotify:track:7hiBhOh4s8G0xmGYBAjyuw,0.4
Golgi Apparatus,0lQLxZnKUs4Q9pTqgvtA6N,2019-09-28T19:15:59Z,Phish,5wbIWUzTPuTxTyG6ouQKqz,blues rock,Junta,11I9VPyaoJ3p0pMXpCMedY,1989,0.0384,0.521,279667,0.698,0.000386,0,0.301,-11.376,1,0.0333,97.625,4,https://api.spotify.com/v1/tracks/0lQLxZnKUs4Q9pTqgvtA6N,audio_features,spotify:track:0lQLxZnKUs4Q9pTqgvtA6N,0.655
Missed Connection,4R9KztunyNTH13KtAqePLp,2019-09-24T16:15:56Z,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,folk-pop,Living Mirage,27LNgTSAGxE2fitrsCukmT,2019-05-17,0.0116,0.669,195312,0.789,4.72e-06,0,0.387,-5.134,1,0.0518,87.57,4,https://api.spotify.com/v1/tracks/4R9KztunyNTH13KtAqePLp,audio_features,spotify:track:4R9KztunyNTH13KtAqePLp,0.543
Let It Fly (feat. Travis Scott),0CBQ0m3mufWH75LTYB3s6h,2019-09-23T13:29:01Z,Lil Wayne,55Aa2cqylxrFIXC767Z865,hip hop,Tha Carter V,50yFYgKdwJANZ5O9MIbMkg,2018-09-28,0.0414,0.902,186872,0.819,0,1,0.106,-3.321,1,0.317,89.0,4,https://api.spotify.com/v1/tracks/0CBQ0m3mufWH75LTYB3s6h,audio_features,spotify:track:0CBQ0m3mufWH75LTYB3s6h,0.746
Fun,7plcUmQeFLphpul81MjBxk,2019-09-22T11:37:13Z,Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,electropop,"Don't You Worry, Honey",5VvCD7gVffRgdPfExxLfF4,2017-06-30,0.00427,0.632,232625,0.678,0.206,9,0.0579,-7.532,1,0.0296,144.026,4,https://api.spotify.com/v1/tracks/7plcUmQeFLphpul81MjBxk,audio_features,spotify:track:7plcUmQeFLphpul81MjBxk,0.857
Mind Over Matter,5Az8KU81g2aLBbJN67F2CI,2019-09-18T12:41:36Z,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,indie pop,Mind Over Matter,3cSzKBfylctgJwqorcNEo2,2014-01-17,0.000501,0.466,244693,0.763,0,0,0.0973,-4.448,1,0.0318,154.914,4,https://api.spotify.com/v1/tracks/5Az8KU81g2aLBbJN67F2CI,audio_features,spotify:track:5Az8KU81g2aLBbJN67F2CI,0.293
Sleep Alone,33CehYfkie4ugV2gWaTKlM,2019-09-17T12:15:06Z,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,alternative dance,Beacon (Deluxe Version),3Mdzwty8ag5QyAYLxThypm,2012-01-01,0.000102,0.534,236440,0.755,0.00226,0,0.0927,-4.943,1,0.043,148.008,4,https://api.spotify.com/v1/tracks/33CehYfkie4ugV2gWaTKlM,audio_features,spotify:track:33CehYfkie4ugV2gWaTKlM,0.519
No Response,7ruAsYyCJIwv1FaAB6re01,2019-09-13T14:33:33Z,Mutemath,1J9Z9bhqkgyqseEi85cbyx,dreamo,Armistice,3YmsWfVb0BTohLarAlbgFY,2009-07-31,8.78e-05,0.572,241000,0.821,0.0201,11,0.0771,-6.429,0,0.0308,122.013,4,https://api.spotify.com/v1/tracks/7ruAsYyCJIwv1FaAB6re01,audio_features,spotify:track:7ruAsYyCJIwv1FaAB6re01,0.373
Wait So Long,6DTLxkODqriIxX6Q4d4bOC,2019-09-11T13:01:37Z,Motion City Soundtrack,19zqV9DV3txjMUjHvltl2D,emo,Wait So Long / Disappear,29JZLIpJkNlETSjkiVkpFg,2011-11-22,0.0458,0.489,208027,0.745,0,0,0.234,-4.947,1,0.0732,160.092,4,https://api.spotify.com/v1/tracks/6DTLxkODqriIxX6Q4d4bOC,audio_features,spotify:track:6DTLxkODqriIxX6Q4d4bOC,0.404
No Place,363wJJLX8oO5PPb8jSuBkR,2019-09-08T03:35:32Z,Biicla,72heZIc2iMXdpDwsTjTcCQ,,No Place,485mew3o48vfeyxfEj7uEX,2019-08-23,0.281,0.726,177297,0.796,1.89e-06,0,0.205,-4.809,1,0.0586,111.002,4,https://api.spotify.com/v1/tracks/363wJJLX8oO5PPb8jSuBkR,audio_features,spotify:track:363wJJLX8oO5PPb8jSuBkR,0.267
MONEY LONG,0OukVtUSfeSV8Mr7otfyMZ,2019-09-08T03:30:09Z,kizaru,5NipqMGsY4AUeb7kGT8aVz,russian hip hop,MONEY LONG,3vftv2HpZFD7A8TH9XEvKv,2019-05-04,0.404,0.745,148263,0.587,0,10,0.271,-4.441,0,0.0548,95.017,4,https://api.spotify.com/v1/tracks/0OukVtUSfeSV8Mr7otfyMZ,audio_features,spotify:track:0OukVtUSfeSV8Mr7otfyMZ,0.398
Something to Believe In - Live Acoustic,6j0OqIhUxvOgGPTXxNj124,2019-09-07T12:23:37Z,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,indie pop,Something to Believe In (Live Acoustic),7jVFivHz6EeB2Ywx9wUG6j,2016-08-26,0.323,0.484,224400,0.422,0,6,0.344,-7.459,1,0.264,70.38,3,https://api.spotify.com/v1/tracks/6j0OqIhUxvOgGPTXxNj124,audio_features,spotify:track:6j0OqIhUxvOgGPTXxNj124,0.501
Розовое вино,2qgUF9fPrq5ZnHY6PxZdIi,2019-09-06T20:58:22Z,Eldzhey,0Cm90jv892OeEegB3ELmvN,russian hip hop,Розовое вино,1wYalc7PnYd9F0YEzqV7ei,2017-08-04,0.318,0.831,246818,0.719,0.000663,10,0.107,-5.427,0,0.0545,115.056,4,https://api.spotify.com/v1/tracks/2qgUF9fPrq5ZnHY6PxZdIi,audio_features,spotify:track:2qgUF9fPrq5ZnHY6PxZdIi,0.329
Do the Damage - Bonus Track,3qPE7adi5PLAGLJ4W8KaFE,2019-08-30T20:10:05Z,Noel Gallagher's High Flying Birds,7sjttK1WcZeyLPn3IsQ62L,britpop,Chasing Yesterday (Deluxe Version),7saOhkSqiieD6d1mtD1Qtt,2015-03-03,0.00257,0.483,189598,0.954,0.00454,9,0.171,-3.558,1,0.0679,144.068,4,https://api.spotify.com/v1/tracks/3qPE7adi5PLAGLJ4W8KaFE,audio_features,spotify:track:3qPE7adi5PLAGLJ4W8KaFE,0.412
IF YOU PRAY RIGHT,5smpR8TVfiPxywEHr1NbJK,2019-08-29T17:43:23Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,IF YOU PRAY RIGHT,4oIbhyy9UZlP4JgN0IFciv,2019-08-08,0.439,0.468,302355,0.516,0.000735,7,0.382,-10.006,1,0.36,160.062,4,https://api.spotify.com/v1/tracks/5smpR8TVfiPxywEHr1NbJK,audio_features,spotify:track:5smpR8TVfiPxywEHr1NbJK,0.535
SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,2019-08-29T14:59:31Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,GINGER,1jToVugwBEzcak8gJNZG2f,2019-08-23,0.449,0.453,204533,0.538,0,1,0.19,-8.212,1,0.0638,122.973,4,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,audio_features,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,0.516
GINGER,1Uo7reO6I2yQ1q36ZPuNf7,2019-08-29T14:42:50Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,GINGER,1jToVugwBEzcak8gJNZG2f,2019-08-23,0.249,0.748,234173,0.715,0.0369,2,0.164,-5.137,1,0.0451,130.087,4,https://api.spotify.com/v1/tracks/1Uo7reO6I2yQ1q36ZPuNf7,audio_features,spotify:track:1Uo7reO6I2yQ1q36ZPuNf7,0.226
ZIPPER,1m4C9zlV89rXTfXStluvec,2019-08-28T23:09:14Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,SATURATION III,5c2AzoNyr46fCQM5d8mxE0,2017-12-15,0.249,0.835,202087,0.681,0,8,0.18,-4.357,1,0.111,113.989,4,https://api.spotify.com/v1/tracks/1m4C9zlV89rXTfXStluvec,audio_features,spotify:track:1m4C9zlV89rXTfXStluvec,0.687
I BEEN BORN AGAIN,5fiR9Dy9hNXEPZOLo1kyNb,2019-08-28T20:34:04Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,I BEEN BORN AGAIN,5HqRWEyebynyWRmmoyotJU,2019-08-01,0.324,0.73,219720,0.634,6.16e-05,2,0.0712,-5.116,1,0.297,79.554,4,https://api.spotify.com/v1/tracks/5fiR9Dy9hNXEPZOLo1kyNb,audio_features,spotify:track:5fiR9Dy9hNXEPZOLo1kyNb,0.47
Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66,2019-08-27T12:10:26Z,Mac Miller,4LLpKhyESsyAXpc4laK94U,hip hop,The Divine Feminine,6f6tko6NWoH00cyFOl4VYQ,2016-09-16,0.00826,0.836,305350,0.67,0.000355,5,0.0837,-6.907,0,0.23,107.018,4,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,audio_features,spotify:track:5iUQMwxUPdJBFeGkePtM66,0.556
Harmony Hall,39exKIvycQDgs4T6uXdyu0,2019-08-26T19:46:52Z,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,baroque pop,Father of the Bride,1A3nVEWRJ8yvlPzawHI1pQ,2019-05-03,0.475,0.653,308733,0.76,0.000129,11,0.0917,-6.086,1,0.0479,98.008,4,https://api.spotify.com/v1/tracks/39exKIvycQDgs4T6uXdyu0,audio_features,spotify:track:39exKIvycQDgs4T6uXdyu0,0.6
WASTE,1cuYCAodLWgzhwE2KFZ8rC,2019-08-26T02:15:31Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,SATURATION,67smHJOf5YlFwad6dAlppm,2017-06-09,0.511,0.416,154406,0.412,0.000423,9,0.241,-11.262,1,0.0361,116.84,3,https://api.spotify.com/v1/tracks/1cuYCAodLWgzhwE2KFZ8rC,audio_features,spotify:track:1cuYCAodLWgzhwE2KFZ8rC,0.409
QUEER,4sEnZad9gvLSLkyt8DW11O,2019-08-23T14:17:06Z,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,boy band,SATURATION II,0XnqQzdSFAml08XZoRt1St,2017-08-25,0.149,0.773,227648,0.625,0,1,0.0619,-7.029,0,0.176,82.004,4,https://api.spotify.com/v1/tracks/4sEnZad9gvLSLkyt8DW11O,audio_features,spotify:track:4sEnZad9gvLSLkyt8DW11O,0.676
Chandelier,2s1sdSqGcKxpPr5lCl7jAV,2019-08-18T23:16:38Z,Sia,5WUlDfRSoLAfcVSX1WnrxN,australian dance,1000 Forms Of Fear (Deluxe Version),6FdNvoO5sF4EKwCX9je1MH,2015-05-04,0.0197,0.399,216120,0.787,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,audio_features,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.572
Tim Finnegan's Wake (with Tommy Makem),67OFz5VND1Wk2vNztuQnHh,2019-08-08T14:57:53Z,The Clancy Brothers,4qWTqOdDnH56Qak9UjmpKz,celtic,Irish Drinking Songs,22g2ochq0A8wojUx2SPm13,1993-02-02,0.907,0.662,189440,0.398,0,0,0.721,-17.986,1,0.565,122.114,4,https://api.spotify.com/v1/tracks/67OFz5VND1Wk2vNztuQnHh,audio_features,spotify:track:67OFz5VND1Wk2vNztuQnHh,0.506
Black Flamingo,6bN9LpQFARPJcmZhVCVRpy,2019-08-06T17:18:48Z,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,indie pop,Beautiful People Will Ruin Your Life (Extended Version),7CPPcbdyAhAF1PEWCnm4DY,2018-11-09,0.00842,0.633,200860,0.845,1.34e-06,0,0.442,-3.563,1,0.0369,115.978,4,https://api.spotify.com/v1/tracks/6bN9LpQFARPJcmZhVCVRpy,audio_features,spotify:track:6bN9LpQFARPJcmZhVCVRpy,0.735
Cheetah Tongue,5sELwoBj69tR8Yql483v9g,2019-08-05T23:31:27Z,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,indie pop,Beautiful People Will Ruin Your Life (Extended Version),7CPPcbdyAhAF1PEWCnm4DY,2018-11-09,0.0426,0.533,219482,0.967,0.000432,2,0.132,-3.066,1,0.057,95.008,4,https://api.spotify.com/v1/tracks/5sELwoBj69tR8Yql483v9g,audio_features,spotify:track:5sELwoBj69tR8Yql483v9g,0.603
Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,2019-08-01T16:44:18Z,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,2018-02-09,0.0762,0.735,211440,0.677,2.17e-05,2,0.111,-4.979,1,0.093,100.584,4,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188
Can't Stand Losing You,39ZC8fZuLGJfpoaTST7vw3,2019-07-24T21:23:36Z,The Police,5NGO30tJxFlKixkPSgXcFE,album rock,The Very Best Of Sting And The Police,6UB8pBE0K3je0ePso0OmCi,1997-01-01,0.346,0.756,180693,0.634,0.00981,2,0.0415,-9.581,0,0.311,142.059,4,https://api.spotify.com/v1/tracks/39ZC8fZuLGJfpoaTST7vw3,audio_features,spotify:track:39ZC8fZuLGJfpoaTST7vw3,0.928
Chop Suey!,2DlHlPMa4M17kufBvI2lEN,2019-07-22T23:58:08Z,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,alternative metal,Toxicity,6jWde94ln40epKIQCd8XUh,2001-09-04,0.000278,0.419,210240,0.934,0.0015,7,0.132,-3.908,0,0.12,127.288,4,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,audio_features,spotify:track:2DlHlPMa4M17kufBvI2lEN,0.286
Used to Be in Love,290xSzR8Ee9fm82poMg4od,2019-07-20T17:45:58Z,The Jungle Giants,6wFwvxJkurQPU2UdeD4qVt,australian indie,Quiet Ferocity,0RSKnjggldZx2NrKSOD913,2017-07-07,0.0022,0.83,222787,0.631,0.0359,11,0.0539,-5.238,0,0.0313,128.013,4,https://api.spotify.com/v1/tracks/290xSzR8Ee9fm82poMg4od,audio_features,spotify:track:290xSzR8Ee9fm82poMg4od,0.877
Bulletproof Heart,2EGF4JrisrJ4D4HOdTyYEO,2019-07-20T05:11:04Z,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,emo,Danger Days: The True Lives of the Fabulous Killjoys,2wPnKggTK3QhYAKL7Q0vvr,2010-11-05,0.00033,0.405,296733,0.95,3.47e-06,6,0.108,-2.8,1,0.071,139.715,4,https://api.spotify.com/v1/tracks/2EGF4JrisrJ4D4HOdTyYEO,audio_features,spotify:track:2EGF4JrisrJ4D4HOdTyYEO,0.383
Bear Claws,3gRBq8PfyrNu2C5yKp5xVI,2019-07-20T01:42:18Z,The Academic,3VLf4DlBTN2ZRwygS3TNti,english indie rock,Tales from the Backseat,1FpIi2NcYiXBGJcXhAzJQc,2018-01-12,0.0165,0.556,213114,0.87,0,11,0.0991,-1.901,0,0.0364,97.002,4,https://api.spotify.com/v1/tracks/3gRBq8PfyrNu2C5yKp5xVI,audio_features,spotify:track:3gRBq8PfyrNu2C5yKp5xVI,0.631
Circadian Rhythm (Last Dance),127qrKbnyZCYnn158P80op,2019-07-17T16:26:05Z,Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,alternative metal,Better Nature,0agTDpexfDj4Em7ahtcOPG,2015-09-25,0.0667,0.693,229013,0.586,0.0133,6,0.362,-7.418,1,0.0324,127.967,4,https://api.spotify.com/v1/tracks/127qrKbnyZCYnn158P80op,audio_features,spotify:track:127qrKbnyZCYnn158P80op,0.459
Lazy Eye,1aDLUzCyYpRXgrjwUWzV2X,2019-07-17T16:20:54Z,Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,alternative metal,Carnavas,2Qr40p1sv6NYrf9NPehsrO,2006-07-25,0.0401,0.633,354360,0.831,0.693,4,0.117,-5.053,1,0.0461,127.397,4,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,audio_features,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,0.243
Send It Up,3RKblQNJs8HPvWBgXmq6nn,2019-07-16T17:49:21Z,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,Yeezus,7D2NdGvBHIavgLhmcwhluK,2013-01-01,0.292,0.579,178040,0.544,7.41e-05,9,0.282,-5.193,1,0.352,93.562,4,https://api.spotify.com/v1/tracks/3RKblQNJs8HPvWBgXmq6nn,audio_features,spotify:track:3RKblQNJs8HPvWBgXmq6nn,0.365
Fly Away,1OxcIUqVmVYxT6427tbhDW,2019-07-15T23:48:36Z,Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,permanent wave,5,6MCNMOCRsh6nxs7PNzc0zN,1998-05-12,0.018,0.587,221333,0.872,0,7,0.622,-5.066,1,0.0484,159.925,4,https://api.spotify.com/v1/tracks/1OxcIUqVmVYxT6427tbhDW,audio_features,spotify:track:1OxcIUqVmVYxT6427tbhDW,0.735
Apartment,165lX6DbMhTzqODVZKLmkm,2019-07-12T04:34:39Z,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,indie pop,Young The Giant (Special Edition),2ww7MYrkExsljnKhcINDse,2011,0.00686,0.57,235800,0.733,0.000131,2,0.21,-7.194,1,0.0306,109.97,4,https://api.spotify.com/v1/tracks/165lX6DbMhTzqODVZKLmkm,audio_features,spotify:track:165lX6DbMhTzqODVZKLmkm,0.334
Mary Joanna & The Music,1m74hsCGuIKOFypTExKH7x,2019-07-11T03:58:10Z,The Revivalists,5kuJibJcwOC53s3OkoGMRA,indie folk,The Revivalists,6c65k7oQyZ1VIaDvOlOwQT,2008-08-07,0.402,0.569,292413,0.645,1.64e-06,11,0.145,-8.126,0,0.0316,96.069,4,https://api.spotify.com/v1/tracks/1m74hsCGuIKOFypTExKH7x,audio_features,spotify:track:1m74hsCGuIKOFypTExKH7x,0.673
The Kids from Yesterday,5A0OekqQy0rb1pcsf4k0J7,2019-07-09T18:01:09Z,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,emo,Danger Days: The True Lives of the Fabulous Killjoys,2wPnKggTK3QhYAKL7Q0vvr,2010-11-05,0.000155,0.553,324973,0.897,0.0225,2,0.0972,-4.297,1,0.0444,120.007,4,https://api.spotify.com/v1/tracks/5A0OekqQy0rb1pcsf4k0J7,audio_features,spotify:track:5A0OekqQy0rb1pcsf4k0J7,0.361
Rocky Mountain Way,1kjeGeTTOKX6cnpvRk7iP9,2019-07-09T16:47:56Z,Joe Walsh,5bDxAyJiTYBat1YnFJhvEK,album rock,20th Century Masters: The Millennium Collection: Best Of Joe Walsh,47OzPJeDRl2uRZ1sWCKY89,2000-01-01,0.00749,0.514,315267,0.482,0.768,4,0.0901,-10.395,1,0.0381,86.535,4,https://api.spotify.com/v1/tracks/1kjeGeTTOKX6cnpvRk7iP9,audio_features,spotify:track:1kjeGeTTOKX6cnpvRk7iP9,0.496
Julia,0LO7f7ZJg871B8hLTRzrfB,2019-07-09T03:53:11Z,Mt. Joy,69tiO1fG8VWduDl3ji2qhI,indie folk,Mt. Joy,5h9FO7QRZMcrcnSYvihQ01,2018-03-02,0.681,0.566,190453,0.412,0.017,5,0.0741,-6.994,1,0.0267,81.879,4,https://api.spotify.com/v1/tracks/0LO7f7ZJg871B8hLTRzrfB,audio_features,spotify:track:0LO7f7ZJg871B8hLTRzrfB,0.47
Common Cents,1a8JgZcxNMKr2uYzYJUFy8,2019-07-09T03:42:25Z,The Revivalists,5kuJibJcwOC53s3OkoGMRA,indie folk,The Revivalists,6c65k7oQyZ1VIaDvOlOwQT,2008-08-07,0.259,0.595,275387,0.766,0,7,0.105,-7.471,1,0.0446,102.796,4,https://api.spotify.com/v1/tracks/1a8JgZcxNMKr2uYzYJUFy8,audio_features,spotify:track:1a8JgZcxNMKr2uYzYJUFy8,0.525
It Was A Sin,2JRkfugsvOPvTLmd0dVppc,2019-07-08T16:04:56Z,The Revivalists,5kuJibJcwOC53s3OkoGMRA,indie folk,Men Amongst Mountains,4d40uSufPdCDGGedQGCdGn,2015-07-15,0.362,0.428,294640,0.603,0.000231,7,0.151,-6.972,1,0.0367,155.927,4,https://api.spotify.com/v1/tracks/2JRkfugsvOPvTLmd0dVppc,audio_features,spotify:track:2JRkfugsvOPvTLmd0dVppc,0.129
Sad Still,1yTJYoSpt2E5h9QltN1ndw,2019-07-07T21:28:53Z,Quinn XCII,3ApUX1o6oSz321MMECyIYd,indie pop rap,From Michigan With Love,7zGPSFi3LOIC1L5Dj0oEBx,2019-02-15,0.055,0.711,184920,0.673,0,8,0.064,-6.305,1,0.32,177.016,4,https://api.spotify.com/v1/tracks/1yTJYoSpt2E5h9QltN1ndw,audio_features,spotify:track:1yTJYoSpt2E5h9QltN1ndw,0.673
Over the Hills and Far Away - 1990 Remaster,5KXdflxoxCcE9m5F2QoAUY,2019-07-07T19:16:01Z,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,album rock,Houses of the Holy (1994 Remaster),5phxHbK2GSr7hEu4orLywP,1973-03-28,0.0582,0.412,289360,0.54,0.0717,7,0.0849,-13.897,1,0.0516,96.783,4,https://api.spotify.com/v1/tracks/5KXdflxoxCcE9m5F2QoAUY,audio_features,spotify:track:5KXdflxoxCcE9m5F2QoAUY,0.299
Can't You See,4fUU9WKxEgJXyrZJsUA2iP,2019-07-07T19:15:56Z,The Marshall Tucker Band,59QxeZBL6k9L4oJBGSyukd,album rock,The Marshall Tucker Band,1w7JOjdpfTBz4rvhWQDWJz,1973,0.276,0.406,365093,0.713,0.00354,7,0.112,-5.49,1,0.0348,164.444,4,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,audio_features,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,0.577
