danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.599,0.257,11,-20.466,0,0.305,0.971,0.0432,0.111,0.746,88.278,audio_features,33duFKeOvIFrMnhDjPCBBg,spotify:track:33duFKeOvIFrMnhDjPCBBg,https://api.spotify.com/v1/tracks/33duFKeOvIFrMnhDjPCBBg,https://api.spotify.com/v1/audio-analysis/33duFKeOvIFrMnhDjPCBBg,24333,4
0.549,0.836,6,-5.934,0,0.045,0.00232,0.286,0.112,0.763,147.948,audio_features,17M0GWFCVXxa2JBXCRxzRu,spotify:track:17M0GWFCVXxa2JBXCRxzRu,https://api.spotify.com/v1/tracks/17M0GWFCVXxa2JBXCRxzRu,https://api.spotify.com/v1/audio-analysis/17M0GWFCVXxa2JBXCRxzRu,161453,4
0.254,0.96,4,-4.579,0,0.123,0.00132,0.0,0.314,0.634,143.157,audio_features,30wZRb2o2FtrCvVlfxodJR,spotify:track:30wZRb2o2FtrCvVlfxodJR,https://api.spotify.com/v1/tracks/30wZRb2o2FtrCvVlfxodJR,https://api.spotify.com/v1/audio-analysis/30wZRb2o2FtrCvVlfxodJR,131000,4
0.805,0.565,0,-12.319,1,0.0528,0.114,0.828,0.119,0.841,120.008,audio_features,55YWZGEF9EYjeYaD2PpLzH,spotify:track:55YWZGEF9EYjeYaD2PpLzH,https://api.spotify.com/v1/tracks/55YWZGEF9EYjeYaD2PpLzH,https://api.spotify.com/v1/audio-analysis/55YWZGEF9EYjeYaD2PpLzH,323600,4
0.805,0.565,0,-12.319,1,0.0528,0.114,0.828,0.119,0.841,120.008,audio_features,55YWZGEF9EYjeYaD2PpLzH,spotify:track:55YWZGEF9EYjeYaD2PpLzH,https://api.spotify.com/v1/tracks/55YWZGEF9EYjeYaD2PpLzH,https://api.spotify.com/v1/audio-analysis/55YWZGEF9EYjeYaD2PpLzH,323600,4
0.738,0.583,0,-6.312,1,0.046,0.34,3.3e-05,0.392,0.892,130.766,audio_features,3x2un2pg9wWOtxo1vrcJUG,spotify:track:3x2un2pg9wWOtxo1vrcJUG,https://api.spotify.com/v1/tracks/3x2un2pg9wWOtxo1vrcJUG,https://api.spotify.com/v1/audio-analysis/3x2un2pg9wWOtxo1vrcJUG,268666,4
0.423,0.967,7,-4.784,1,0.0361,4.13e-06,0.277,0.119,0.675,99.997,audio_features,50KGuzQF7ybAateq6iQL0R,spotify:track:50KGuzQF7ybAateq6iQL0R,https://api.spotify.com/v1/tracks/50KGuzQF7ybAateq6iQL0R,https://api.spotify.com/v1/audio-analysis/50KGuzQF7ybAateq6iQL0R,250840,4
0.699,0.238,3,-16.585,1,0.0305,0.438,0.00043,0.0509,0.675,90.223,audio_features,6vawgBCKj8S6I1zj55yTqO,spotify:track:6vawgBCKj8S6I1zj55yTqO,https://api.spotify.com/v1/tracks/6vawgBCKj8S6I1zj55yTqO,https://api.spotify.com/v1/audio-analysis/6vawgBCKj8S6I1zj55yTqO,194213,4
0.582,0.491,2,-14.892,0,0.887,0.857,0.0,0.879,0.167,130.04,audio_features,4SV0Y1cRh365wAcn4jWewf,spotify:track:4SV0Y1cRh365wAcn4jWewf,https://api.spotify.com/v1/tracks/4SV0Y1cRh365wAcn4jWewf,https://api.spotify.com/v1/audio-analysis/4SV0Y1cRh365wAcn4jWewf,44954,3
0.281,0.061,11,-19.213,1,0.0304,0.965,0.913,0.102,0.0538,95.813,audio_features,2xzGmWa8IDNuv5V5YHLEKc,spotify:track:2xzGmWa8IDNuv5V5YHLEKc,https://api.spotify.com/v1/tracks/2xzGmWa8IDNuv5V5YHLEKc,https://api.spotify.com/v1/audio-analysis/2xzGmWa8IDNuv5V5YHLEKc,170973,3
0.385,0.0533,6,-22.3,1,0.0507,0.993,0.947,0.0864,0.0783,145.863,audio_features,2ps1aDJl2uQ1rK5m0TJYNd,spotify:track:2ps1aDJl2uQ1rK5m0TJYNd,https://api.spotify.com/v1/tracks/2ps1aDJl2uQ1rK5m0TJYNd,https://api.spotify.com/v1/audio-analysis/2ps1aDJl2uQ1rK5m0TJYNd,600107,3
0.661,0.797,3,-8.219,0,0.0487,0.486,0.000184,0.0997,0.721,99.966,audio_features,0BXe8Uz93KXLtikKVZmuQQ,spotify:track:0BXe8Uz93KXLtikKVZmuQQ,https://api.spotify.com/v1/tracks/0BXe8Uz93KXLtikKVZmuQQ,https://api.spotify.com/v1/audio-analysis/0BXe8Uz93KXLtikKVZmuQQ,209933,4
0.0952,0.238,4,-14.903,0,0.0327,0.945,0.944,0.0954,0.037,82.954,audio_features,1BK7zy05NrA3wZSel14TCf,spotify:track:1BK7zy05NrA3wZSel14TCf,https://api.spotify.com/v1/tracks/1BK7zy05NrA3wZSel14TCf,https://api.spotify.com/v1/audio-analysis/1BK7zy05NrA3wZSel14TCf,280866,4
0.487,0.742,4,-4.788,1,0.0355,0.000203,0.0,0.118,0.174,142.016,audio_features,0VOCntjjKy9eaRllgJSHwb,spotify:track:0VOCntjjKy9eaRllgJSHwb,https://api.spotify.com/v1/tracks/0VOCntjjKy9eaRllgJSHwb,https://api.spotify.com/v1/audio-analysis/0VOCntjjKy9eaRllgJSHwb,262667,4
0.686,0.665,11,-12.596,0,0.051,6.6e-05,0.823,0.541,0.546,130.005,audio_features,1nYhjvP86qaNE9r1QpjCJc,spotify:track:1nYhjvP86qaNE9r1QpjCJc,https://api.spotify.com/v1/tracks/1nYhjvP86qaNE9r1QpjCJc,https://api.spotify.com/v1/audio-analysis/1nYhjvP86qaNE9r1QpjCJc,567760,4
0.72,0.86,10,-9.005,0,0.0548,0.102,0.851,0.109,0.653,95.006,audio_features,5Fyn5MMP9c1ojhEhyijs70,spotify:track:5Fyn5MMP9c1ojhEhyijs70,https://api.spotify.com/v1/tracks/5Fyn5MMP9c1ojhEhyijs70,https://api.spotify.com/v1/audio-analysis/5Fyn5MMP9c1ojhEhyijs70,344640,4
0.675,0.785,5,-8.232,1,0.055,0.391,0.111,0.106,0.745,108.31,audio_features,670ONkVXO7HXblSxdiWJVk,spotify:track:670ONkVXO7HXblSxdiWJVk,https://api.spotify.com/v1/tracks/670ONkVXO7HXblSxdiWJVk,https://api.spotify.com/v1/audio-analysis/670ONkVXO7HXblSxdiWJVk,230373,4
0.447,0.986,1,-4.914,1,0.13,0.00403,0.0,0.0603,0.32,106.009,audio_features,21VzGNYJrb70mq7eP3xdzT,spotify:track:21VzGNYJrb70mq7eP3xdzT,https://api.spotify.com/v1/tracks/21VzGNYJrb70mq7eP3xdzT,https://api.spotify.com/v1/audio-analysis/21VzGNYJrb70mq7eP3xdzT,85933,4
0.772,0.718,8,-6.015,1,0.0583,0.835,0.0,0.113,0.908,94.327,audio_features,2G75vQ2SNs7JTcdFhdMYLA,spotify:track:2G75vQ2SNs7JTcdFhdMYLA,https://api.spotify.com/v1/tracks/2G75vQ2SNs7JTcdFhdMYLA,https://api.spotify.com/v1/audio-analysis/2G75vQ2SNs7JTcdFhdMYLA,121253,4
0.538,0.969,2,-6.002,1,0.0587,0.000274,0.21,0.0985,0.374,108.391,audio_features,4O0zIbhlsJUNUibfzutQ6L,spotify:track:4O0zIbhlsJUNUibfzutQ6L,https://api.spotify.com/v1/tracks/4O0zIbhlsJUNUibfzutQ6L,https://api.spotify.com/v1/audio-analysis/4O0zIbhlsJUNUibfzutQ6L,280667,4
0.8,0.483,5,-14.349,0,0.0615,0.388,0.0,0.118,0.829,91.867,audio_features,0O83z0pSWprjnMnRSWjntk,spotify:track:0O83z0pSWprjnMnRSWjntk,https://api.spotify.com/v1/tracks/0O83z0pSWprjnMnRSWjntk,https://api.spotify.com/v1/audio-analysis/0O83z0pSWprjnMnRSWjntk,322227,4
0.678,0.329,8,-8.181,1,0.0565,0.933,0.000238,0.253,0.634,77.382,audio_features,1oM0Cr4NFH56N4W1RtoZN0,spotify:track:1oM0Cr4NFH56N4W1RtoZN0,https://api.spotify.com/v1/tracks/1oM0Cr4NFH56N4W1RtoZN0,https://api.spotify.com/v1/audio-analysis/1oM0Cr4NFH56N4W1RtoZN0,163907,4
0.242,0.928,0,-9.132,1,0.117,0.000662,0.0,0.984,0.342,207.022,audio_features,07T2Q9l4q1yN0FNpKYsFbY,spotify:track:07T2Q9l4q1yN0FNpKYsFbY,https://api.spotify.com/v1/tracks/07T2Q9l4q1yN0FNpKYsFbY,https://api.spotify.com/v1/audio-analysis/07T2Q9l4q1yN0FNpKYsFbY,151960,4
0.642,0.237,11,-20.279,0,0.0348,0.596,0.822,0.359,0.366,132.022,audio_features,2TVoa67M7jwxJ2dCLn0LU4,spotify:track:2TVoa67M7jwxJ2dCLn0LU4,https://api.spotify.com/v1/tracks/2TVoa67M7jwxJ2dCLn0LU4,https://api.spotify.com/v1/audio-analysis/2TVoa67M7jwxJ2dCLn0LU4,534293,4
0.467,0.146,2,-17.503,1,0.0471,0.0862,0.0,0.336,0.372,161.296,audio_features,1dz2r0ZppUvyNy8KSIfsEE,spotify:track:1dz2r0ZppUvyNy8KSIfsEE,https://api.spotify.com/v1/tracks/1dz2r0ZppUvyNy8KSIfsEE,https://api.spotify.com/v1/audio-analysis/1dz2r0ZppUvyNy8KSIfsEE,204787,4
0.481,0.676,10,-9.726,0,0.0394,0.582,0.911,0.144,0.412,90.026,audio_features,6Y6p5f5wqzNDkiwMSDnfcH,spotify:track:6Y6p5f5wqzNDkiwMSDnfcH,https://api.spotify.com/v1/tracks/6Y6p5f5wqzNDkiwMSDnfcH,https://api.spotify.com/v1/audio-analysis/6Y6p5f5wqzNDkiwMSDnfcH,179187,4
0.286,0.592,9,-7.803,1,0.0884,0.0844,0.656,0.593,0.411,138.305,audio_features,2vQNCsZhsJ4RtQEFUMUguw,spotify:track:2vQNCsZhsJ4RtQEFUMUguw,https://api.spotify.com/v1/tracks/2vQNCsZhsJ4RtQEFUMUguw,https://api.spotify.com/v1/audio-analysis/2vQNCsZhsJ4RtQEFUMUguw,163640,4
0.527,0.625,7,-9.022,1,0.085,0.556,1.4e-05,0.877,0.185,100.716,audio_features,2OeT3SvGtNoH4bpsodv1ki,spotify:track:2OeT3SvGtNoH4bpsodv1ki,https://api.spotify.com/v1/tracks/2OeT3SvGtNoH4bpsodv1ki,https://api.spotify.com/v1/audio-analysis/2OeT3SvGtNoH4bpsodv1ki,310533,4
0.537,0.213,4,-16.63,0,0.22,0.932,0.0,0.208,0.555,83.22,audio_features,1RcAKIjYfs6oVXcPKJku4g,spotify:track:1RcAKIjYfs6oVXcPKJku4g,https://api.spotify.com/v1/tracks/1RcAKIjYfs6oVXcPKJku4g,https://api.spotify.com/v1/audio-analysis/1RcAKIjYfs6oVXcPKJku4g,256808,4
0.351,0.105,3,-16.107,1,0.032,0.917,0.879,0.159,0.11,67.778,audio_features,47X8GYW3OJEru99GBLEkue,spotify:track:47X8GYW3OJEru99GBLEkue,https://api.spotify.com/v1/tracks/47X8GYW3OJEru99GBLEkue,https://api.spotify.com/v1/audio-analysis/47X8GYW3OJEru99GBLEkue,98373,4
0.812,0.51,5,-12.479,0,0.038,0.811,0.0,0.12,0.956,120.433,audio_features,1B8mX8abdTDaNTskwLUf1z,spotify:track:1B8mX8abdTDaNTskwLUf1z,https://api.spotify.com/v1/tracks/1B8mX8abdTDaNTskwLUf1z,https://api.spotify.com/v1/audio-analysis/1B8mX8abdTDaNTskwLUf1z,145493,4
0.38,0.544,7,-5.399,0,0.0284,0.473,1.28e-06,0.137,0.136,142.499,audio_features,6JTxDGWSDusc6T61cJQGfe,spotify:track:6JTxDGWSDusc6T61cJQGfe,https://api.spotify.com/v1/tracks/6JTxDGWSDusc6T61cJQGfe,https://api.spotify.com/v1/audio-analysis/6JTxDGWSDusc6T61cJQGfe,229924,4
0.653,0.623,7,-6.959,1,0.0593,0.601,0.0011,0.191,0.368,132.038,audio_features,0B2eMSQ9y7AhlYlwzq1Q9l,spotify:track:0B2eMSQ9y7AhlYlwzq1Q9l,https://api.spotify.com/v1/tracks/0B2eMSQ9y7AhlYlwzq1Q9l,https://api.spotify.com/v1/audio-analysis/0B2eMSQ9y7AhlYlwzq1Q9l,380093,4
0.218,0.759,7,-6.175,1,0.0558,0.000146,0.00736,0.252,0.214,121.309,audio_features,5wOXIHk9boSVtKpwsplLel,spotify:track:5wOXIHk9boSVtKpwsplLel,https://api.spotify.com/v1/tracks/5wOXIHk9boSVtKpwsplLel,https://api.spotify.com/v1/audio-analysis/5wOXIHk9boSVtKpwsplLel,204973,5
0.477,0.996,7,-3.641,1,0.112,0.00107,0.00265,0.178,0.155,109.334,audio_features,6UQn7ZdPaHA6TGuXTxajM1,spotify:track:6UQn7ZdPaHA6TGuXTxajM1,https://api.spotify.com/v1/tracks/6UQn7ZdPaHA6TGuXTxajM1,https://api.spotify.com/v1/audio-analysis/6UQn7ZdPaHA6TGuXTxajM1,202133,4
0.55,0.434,0,-11.958,1,0.339,0.842,0.000294,0.284,0.608,152.578,audio_features,5Gk3KqxmNifvpjZXPlsw4o,spotify:track:5Gk3KqxmNifvpjZXPlsw4o,https://api.spotify.com/v1/tracks/5Gk3KqxmNifvpjZXPlsw4o,https://api.spotify.com/v1/audio-analysis/5Gk3KqxmNifvpjZXPlsw4o,116387,4
0.258,0.0317,3,-29.294,1,0.0387,0.993,0.89,0.0729,0.166,174.927,audio_features,5h81hcnGoAvBizmV9kSD6Y,spotify:track:5h81hcnGoAvBizmV9kSD6Y,https://api.spotify.com/v1/tracks/5h81hcnGoAvBizmV9kSD6Y,https://api.spotify.com/v1/audio-analysis/5h81hcnGoAvBizmV9kSD6Y,274634,3
0.651,0.88,1,-3.959,1,0.262,0.00319,0.0197,0.845,0.854,141.16,audio_features,77hJZj2nd0ngJxZ1e7Z93z,spotify:track:77hJZj2nd0ngJxZ1e7Z93z,https://api.spotify.com/v1/tracks/77hJZj2nd0ngJxZ1e7Z93z,https://api.spotify.com/v1/audio-analysis/77hJZj2nd0ngJxZ1e7Z93z,78213,4
0.503,0.606,5,-6.857,1,0.0459,0.88,0.0,0.0482,0.963,147.786,audio_features,5Ll2v0N6NNvZ2OGAaHPzdJ,spotify:track:5Ll2v0N6NNvZ2OGAaHPzdJ,https://api.spotify.com/v1/tracks/5Ll2v0N6NNvZ2OGAaHPzdJ,https://api.spotify.com/v1/audio-analysis/5Ll2v0N6NNvZ2OGAaHPzdJ,157913,4
0.542,0.834,1,-10.31,1,0.952,0.733,0.0,0.959,0.292,79.438,audio_features,1ptpc0nZsR6qiMkLL8NwPR,spotify:track:1ptpc0nZsR6qiMkLL8NwPR,https://api.spotify.com/v1/tracks/1ptpc0nZsR6qiMkLL8NwPR,https://api.spotify.com/v1/audio-analysis/1ptpc0nZsR6qiMkLL8NwPR,482213,4
0.593,0.243,7,-16.889,0,0.0302,0.819,2.34e-05,0.152,0.252,104.932,audio_features,04luUmcl91J0BEg10S25nC,spotify:track:04luUmcl91J0BEg10S25nC,https://api.spotify.com/v1/tracks/04luUmcl91J0BEg10S25nC,https://api.spotify.com/v1/audio-analysis/04luUmcl91J0BEg10S25nC,194200,3
0.754,0.422,6,-13.382,0,0.032,0.044,0.689,0.0431,0.721,108.008,audio_features,6U2v3KaSb9pgd8VF1sn4yM,spotify:track:6U2v3KaSb9pgd8VF1sn4yM,https://api.spotify.com/v1/tracks/6U2v3KaSb9pgd8VF1sn4yM,https://api.spotify.com/v1/audio-analysis/6U2v3KaSb9pgd8VF1sn4yM,274040,4
0.435,0.83,4,-5.305,0,0.0407,0.00022,0.0,0.153,0.211,136.175,audio_features,33bluPLJZ2DMKvullgh39n,spotify:track:33bluPLJZ2DMKvullgh39n,https://api.spotify.com/v1/tracks/33bluPLJZ2DMKvullgh39n,https://api.spotify.com/v1/audio-analysis/33bluPLJZ2DMKvullgh39n,240853,4
0.475,0.891,9,-7.068,1,0.042,0.0776,1.49e-05,0.322,0.816,131.229,audio_features,111614JOIkDcRFaQqwkeqJ,spotify:track:111614JOIkDcRFaQqwkeqJ,https://api.spotify.com/v1/tracks/111614JOIkDcRFaQqwkeqJ,https://api.spotify.com/v1/audio-analysis/111614JOIkDcRFaQqwkeqJ,247987,4
0.537,0.49,5,-10.057,1,0.0359,0.433,0.834,0.0943,0.607,91.92,audio_features,1T5qs5LiEYajtakASYjRuE,spotify:track:1T5qs5LiEYajtakASYjRuE,https://api.spotify.com/v1/tracks/1T5qs5LiEYajtakASYjRuE,https://api.spotify.com/v1/audio-analysis/1T5qs5LiEYajtakASYjRuE,253911,4
0.783,0.111,4,-19.173,0,0.41,0.993,0.012,0.113,0.54,81.656,audio_features,0roJ2J7VjJj0F1qc579eCo,spotify:track:0roJ2J7VjJj0F1qc579eCo,https://api.spotify.com/v1/tracks/0roJ2J7VjJj0F1qc579eCo,https://api.spotify.com/v1/audio-analysis/0roJ2J7VjJj0F1qc579eCo,179640,4
0.472,0.475,7,-10.652,1,0.0644,0.00461,0.802,0.134,0.66,131.265,audio_features,4adskEv1Q0vFxJjChVEa4Y,spotify:track:4adskEv1Q0vFxJjChVEa4Y,https://api.spotify.com/v1/tracks/4adskEv1Q0vFxJjChVEa4Y,https://api.spotify.com/v1/audio-analysis/4adskEv1Q0vFxJjChVEa4Y,180093,4
0.429,0.3,0,-13.723,1,0.042,0.847,0.336,0.182,0.144,130.139,audio_features,1NV7sO00RgiuG778BclCOm,spotify:track:1NV7sO00RgiuG778BclCOm,https://api.spotify.com/v1/tracks/1NV7sO00RgiuG778BclCOm,https://api.spotify.com/v1/audio-analysis/1NV7sO00RgiuG778BclCOm,142867,1
0.245,0.836,10,-5.264,1,0.0625,6.6e-06,0.576,0.526,0.219,93.03,audio_features,21ZF5bGW7X1b6z4H0J9YFS,spotify:track:21ZF5bGW7X1b6z4H0J9YFS,https://api.spotify.com/v1/tracks/21ZF5bGW7X1b6z4H0J9YFS,https://api.spotify.com/v1/audio-analysis/21ZF5bGW7X1b6z4H0J9YFS,145520,4
0.389,0.773,11,-3.273,1,0.0426,5.29e-05,0.00441,0.066,0.772,175.375,audio_features,3nn6iubr0EUduTxM2zuwYj,spotify:track:3nn6iubr0EUduTxM2zuwYj,https://api.spotify.com/v1/tracks/3nn6iubr0EUduTxM2zuwYj,https://api.spotify.com/v1/audio-analysis/3nn6iubr0EUduTxM2zuwYj,184040,4
0.483,0.713,4,-7.934,1,0.0513,0.0507,8.34e-05,0.0873,0.336,78.494,audio_features,0ijkO7gQv1VeoUApqFtmb6,spotify:track:0ijkO7gQv1VeoUApqFtmb6,https://api.spotify.com/v1/tracks/0ijkO7gQv1VeoUApqFtmb6,https://api.spotify.com/v1/audio-analysis/0ijkO7gQv1VeoUApqFtmb6,228467,4
0.41,0.734,5,-9.056,1,0.0599,0.242,0.217,0.68,0.565,144.188,audio_features,26cmc45C5iErSWMkyhlzAn,spotify:track:26cmc45C5iErSWMkyhlzAn,https://api.spotify.com/v1/tracks/26cmc45C5iErSWMkyhlzAn,https://api.spotify.com/v1/audio-analysis/26cmc45C5iErSWMkyhlzAn,349800,4
0.58,0.383,1,-16.015,1,0.0309,0.319,0.32,0.0566,0.237,102.003,audio_features,0R94Sn4PlYcxUrZ7Tz1P2G,spotify:track:0R94Sn4PlYcxUrZ7Tz1P2G,https://api.spotify.com/v1/tracks/0R94Sn4PlYcxUrZ7Tz1P2G,https://api.spotify.com/v1/audio-analysis/0R94Sn4PlYcxUrZ7Tz1P2G,264093,4
0.499,0.279,11,-12.943,1,0.0578,0.968,0.189,0.123,0.754,135.698,audio_features,3Y2yuYFc3u2G8m6lb8P1ZQ,spotify:track:3Y2yuYFc3u2G8m6lb8P1ZQ,https://api.spotify.com/v1/tracks/3Y2yuYFc3u2G8m6lb8P1ZQ,https://api.spotify.com/v1/audio-analysis/3Y2yuYFc3u2G8m6lb8P1ZQ,189243,4
0.313,0.676,3,-7.634,1,0.0818,0.0294,0.388,0.0968,0.0974,121.537,audio_features,7FHHcp2TyEru35lRbRchnv,spotify:track:7FHHcp2TyEru35lRbRchnv,https://api.spotify.com/v1/tracks/7FHHcp2TyEru35lRbRchnv,https://api.spotify.com/v1/audio-analysis/7FHHcp2TyEru35lRbRchnv,472333,4
0.793,0.719,3,-6.208,1,0.0559,0.00148,0.315,0.0471,0.846,133.013,audio_features,3aySDevQYba6aq1empOP1L,spotify:track:3aySDevQYba6aq1empOP1L,https://api.spotify.com/v1/tracks/3aySDevQYba6aq1empOP1L,https://api.spotify.com/v1/audio-analysis/3aySDevQYba6aq1empOP1L,265333,4
0.42,0.805,7,-3.686,1,0.408,0.0272,0.0,0.112,0.237,75.727,audio_features,0z4hpKRpDX6AiwbTD0KJRI,spotify:track:0z4hpKRpDX6AiwbTD0KJRI,https://api.spotify.com/v1/tracks/0z4hpKRpDX6AiwbTD0KJRI,https://api.spotify.com/v1/audio-analysis/0z4hpKRpDX6AiwbTD0KJRI,233387,4
0.538,0.198,0,-14.963,1,0.0296,0.839,0.891,0.252,0.483,106.857,audio_features,7MmQES12bgmnGVFXYnByJE,spotify:track:7MmQES12bgmnGVFXYnByJE,https://api.spotify.com/v1/tracks/7MmQES12bgmnGVFXYnByJE,https://api.spotify.com/v1/audio-analysis/7MmQES12bgmnGVFXYnByJE,180662,4
0.305,0.181,5,-13.942,1,0.0326,0.916,8.72e-06,0.521,0.179,96.77,audio_features,4y5OwAHF30LRNyLmLEDERb,spotify:track:4y5OwAHF30LRNyLmLEDERb,https://api.spotify.com/v1/tracks/4y5OwAHF30LRNyLmLEDERb,https://api.spotify.com/v1/audio-analysis/4y5OwAHF30LRNyLmLEDERb,121267,4
0.646,0.582,9,-8.743,1,0.24,0.176,3.03e-05,0.0812,0.511,90.572,audio_features,7d1r0cKCCqdAk7G3S52fOO,spotify:track:7d1r0cKCCqdAk7G3S52fOO,https://api.spotify.com/v1/tracks/7d1r0cKCCqdAk7G3S52fOO,https://api.spotify.com/v1/audio-analysis/7d1r0cKCCqdAk7G3S52fOO,58987,4
0.649,0.219,2,-12.227,1,0.0402,0.963,0.131,0.0773,0.52,112.9,audio_features,52cvldkndUmUIZ76ZHyPCj,spotify:track:52cvldkndUmUIZ76ZHyPCj,https://api.spotify.com/v1/tracks/52cvldkndUmUIZ76ZHyPCj,https://api.spotify.com/v1/audio-analysis/52cvldkndUmUIZ76ZHyPCj,231067,4
0.386,0.401,9,-9.372,1,0.0306,0.512,0.657,0.126,0.355,112.786,audio_features,5fbSPaLJ3MmgcWnX4Nh8TQ,spotify:track:5fbSPaLJ3MmgcWnX4Nh8TQ,https://api.spotify.com/v1/tracks/5fbSPaLJ3MmgcWnX4Nh8TQ,https://api.spotify.com/v1/audio-analysis/5fbSPaLJ3MmgcWnX4Nh8TQ,132893,3
0.727,0.578,4,-9.473,1,0.0298,0.383,0.0,0.122,0.919,129.341,audio_features,0rFKBnQh1acsEaWiOiq7TC,spotify:track:0rFKBnQh1acsEaWiOiq7TC,https://api.spotify.com/v1/tracks/0rFKBnQh1acsEaWiOiq7TC,https://api.spotify.com/v1/audio-analysis/0rFKBnQh1acsEaWiOiq7TC,179560,4
0.149,0.991,10,-5.432,1,0.18,0.0349,0.11,0.966,0.416,162.94,audio_features,5pUsjoNBmLvHtfNh9BwLN4,spotify:track:5pUsjoNBmLvHtfNh9BwLN4,https://api.spotify.com/v1/tracks/5pUsjoNBmLvHtfNh9BwLN4,https://api.spotify.com/v1/audio-analysis/5pUsjoNBmLvHtfNh9BwLN4,141867,4
0.502,0.58,11,-9.19,0,0.0352,0.000177,0.0027,0.694,0.186,137.964,audio_features,17CRA2kW14Hxa8oTu0AoFN,spotify:track:17CRA2kW14Hxa8oTu0AoFN,https://api.spotify.com/v1/tracks/17CRA2kW14Hxa8oTu0AoFN,https://api.spotify.com/v1/audio-analysis/17CRA2kW14Hxa8oTu0AoFN,313773,4
0.312,0.156,0,-14.811,1,0.0398,0.937,0.682,0.0954,0.119,93.304,audio_features,0OOwGPOedubq0vVyhDErH0,spotify:track:0OOwGPOedubq0vVyhDErH0,https://api.spotify.com/v1/tracks/0OOwGPOedubq0vVyhDErH0,https://api.spotify.com/v1/audio-analysis/0OOwGPOedubq0vVyhDErH0,770360,4
0.208,0.376,1,-15.034,1,0.037,0.656,0.00301,0.392,0.0874,121.113,audio_features,2IZPvD5m6NYIc9OBlM0rMS,spotify:track:2IZPvD5m6NYIc9OBlM0rMS,https://api.spotify.com/v1/tracks/2IZPvD5m6NYIc9OBlM0rMS,https://api.spotify.com/v1/audio-analysis/2IZPvD5m6NYIc9OBlM0rMS,208067,4
0.621,0.779,9,-14.029,1,0.0472,0.0546,0.259,0.306,0.948,106.851,audio_features,1JTpGDttRkPshBfoXQYobj,spotify:track:1JTpGDttRkPshBfoXQYobj,https://api.spotify.com/v1/tracks/1JTpGDttRkPshBfoXQYobj,https://api.spotify.com/v1/audio-analysis/1JTpGDttRkPshBfoXQYobj,181200,4
0.406,0.154,1,-19.123,1,0.2,0.996,0.557,0.135,0.335,60.665,audio_features,7e4XPqmQJBAPTmXPcc2wCB,spotify:track:7e4XPqmQJBAPTmXPcc2wCB,https://api.spotify.com/v1/tracks/7e4XPqmQJBAPTmXPcc2wCB,https://api.spotify.com/v1/audio-analysis/7e4XPqmQJBAPTmXPcc2wCB,224627,4
0.593,0.778,11,-5.743,1,0.0344,0.000131,0.707,0.564,0.333,120.004,audio_features,14OXNqc5wbqk6WwsyalAPx,spotify:track:14OXNqc5wbqk6WwsyalAPx,https://api.spotify.com/v1/tracks/14OXNqc5wbqk6WwsyalAPx,https://api.spotify.com/v1/audio-analysis/14OXNqc5wbqk6WwsyalAPx,425133,4
0.701,0.91,1,-4.008,0,0.23,0.058,0.0,0.0765,0.879,97.402,audio_features,40eNO2LOrXBMJzg7yKDTms,spotify:track:40eNO2LOrXBMJzg7yKDTms,https://api.spotify.com/v1/tracks/40eNO2LOrXBMJzg7yKDTms,https://api.spotify.com/v1/audio-analysis/40eNO2LOrXBMJzg7yKDTms,169493,4
0.745,0.776,1,-7.024,1,0.314,0.238,0.0,0.309,0.792,178.06,audio_features,0hr5BmwWCFZbsPCxWQJDmX,spotify:track:0hr5BmwWCFZbsPCxWQJDmX,https://api.spotify.com/v1/tracks/0hr5BmwWCFZbsPCxWQJDmX,https://api.spotify.com/v1/audio-analysis/0hr5BmwWCFZbsPCxWQJDmX,274867,4
0.456,0.798,4,-8.52,1,0.164,0.0216,0.000184,0.691,0.835,139.092,audio_features,3oIFlHxbAmxbqk8oSey91x,spotify:track:3oIFlHxbAmxbqk8oSey91x,https://api.spotify.com/v1/tracks/3oIFlHxbAmxbqk8oSey91x,https://api.spotify.com/v1/audio-analysis/3oIFlHxbAmxbqk8oSey91x,330720,4
0.571,0.717,5,-9.97,0,0.0303,0.15,0.000202,0.297,0.764,137.076,audio_features,6FZY1o51WXFXvkyOxDV0Ru,spotify:track:6FZY1o51WXFXvkyOxDV0Ru,https://api.spotify.com/v1/tracks/6FZY1o51WXFXvkyOxDV0Ru,https://api.spotify.com/v1/audio-analysis/6FZY1o51WXFXvkyOxDV0Ru,210027,4
0.401,0.683,0,-9.643,1,0.0311,0.779,0.577,0.728,0.206,117.574,audio_features,0gTrPyNIj3HaM7kKalphoP,spotify:track:0gTrPyNIj3HaM7kKalphoP,https://api.spotify.com/v1/tracks/0gTrPyNIj3HaM7kKalphoP,https://api.spotify.com/v1/audio-analysis/0gTrPyNIj3HaM7kKalphoP,235267,4
0.757,0.56,7,-7.44,1,0.152,0.0111,0.876,0.0676,0.673,95.042,audio_features,457AJjA1uwBtrhNVLdYYXA,spotify:track:457AJjA1uwBtrhNVLdYYXA,https://api.spotify.com/v1/tracks/457AJjA1uwBtrhNVLdYYXA,https://api.spotify.com/v1/audio-analysis/457AJjA1uwBtrhNVLdYYXA,251973,4
