acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,genre,name
0.0904,0.577,180213.0,0.583,5nQvUs9YQeg3vshSzydlRw,0.0,5.0,0.0937,-7.257,0.0,0.0433,80.002,4.0,0.406,5ApQnMT6oR8eLguf24xb9S,Foreign Air,Rock,Free Animal
0.00705,0.743,231897.0,0.733,17aDyX39gb1iV1ZWvD1ffE,0.00753,2.0,0.0565,-5.576,1.0,0.0352,122.975,4.0,0.726,3DFoVPonoAAt4EZ1FEI8ue,Sir Sly,Rock,High
1.25e-05,0.36,313355.0,0.99,0ZXfCqbSaymA9otjk7lIQS,3.12e-05,8.0,0.172,-4.444,1.0,0.17,191.99,4.0,0.151,4ug41UGuMZzlV2hJOrOqHN,Armored Saint,Rock,End of the Attention Span
0.165,0.727,194120.0,0.834,5RsUlxLto4NZbhJpqJbHfN,0.0,2.0,0.105,-5.851,1.0,0.0496,131.7,4.0,0.816,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,Rock,Jessie's Girl
0.327,0.591,329413.0,0.804,7L3b6iaVhDVjfo52Hbvh9Z,5.98e-06,0.0,0.0818,-7.299,1.0,0.0454,111.457,4.0,0.658,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,Rock,Edge of Seventeen - 2016 Remaster
0.397,0.641,156800.0,0.703,1DKyFVzIh1oa1fFnEmTkIl,0.00546,9.0,0.104,-10.434,1.0,0.0518,129.118,4.0,0.722,5BaHqGtf6UAZnHfqdPaTDA,Them,Rock,Gloria (feat. Van Morrison) - Stereo Version
0.00441,0.559,213693.0,0.764,3NYCaxkggl0Hh8vQptSUvV,0.0299,2.0,0.0807,-7.058,0.0,0.0348,143.319,4.0,0.932,7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark,Rock,Enola Gay - Remastered
0.674,0.457,154667.0,0.268,3BQLTtpQOYGXQY2lT3ZZeU,5.77e-06,0.0,0.11,-14.371,0.0,0.0319,117.141,4.0,0.348,3UvcmAOZt64oKpP95f6MMM,Big Star,Rock,Thirteen
0.000102,0.547,195973.0,0.944,3qel23hQWhHT3qGewBQ0pE,9.95e-05,1.0,0.0665,-2.264,0.0,0.0469,122.005,4.0,0.835,51Eq6WMVEOjjx9KQMAnneG,The Cribs,Rock,Men's Needs
0.186,0.548,272394.0,0.532,3rq5w4bQGigXOfdN30ATJt,0.000263,5.0,0.217,-7.596,1.0,0.0323,85.03,4.0,0.405,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Rock,Do I Wanna Know?
0.0462,0.734,202333.0,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4.0,0.0602,-5.677,0.0,0.141,169.977,4.0,0.648,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,Rock,Stressed Out
0.00492,0.566,188088.0,0.829,6RU7KnvzXFxCJERQuFcCR5,0.00356,0.0,0.218,-4.714,1.0,0.0565,128.137,4.0,0.533,3uhfMjcE5HJqMIWh3Iolw0,The Pale White,Rock,That Dress - Demo
0.0622,0.776,204347.0,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,4.0,0.666,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Rock,Believer
0.326,0.535,175173.0,0.716,2Cdvbe2G4hZsnhNMKyGrie,0.0,4.0,0.659,-5.025,1.0,0.0431,94.379,4.0,0.901,1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,Rock,I Love Rock 'N Roll
0.0272,0.464,273600.0,0.655,3dmqIB2Qxe2XZobw9gXxJ6,1.34e-06,7.0,0.328,-9.058,0.0,0.0608,169.515,4.0,0.531,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,Rock,Mary Jane's Last Dance
0.213,0.394,221427.0,0.622,0cKk8BKEi7zXbdrYdyqBP5,4.45e-05,4.0,0.0892,-8.258,0.0,0.0336,126.844,4.0,0.342,67ea9eGLXYMsO2eYQRui3w,The Who,Rock,Behind Blue Eyes
0.191,0.553,298333.0,0.576,3Xls4cNOwy01dtrNXb1inG,0.00664,0.0,0.0365,-13.458,1.0,0.0304,109.827,4.0,0.457,74oJ4qxwOZvX6oSsu1DGnw,Cream,Rock,White Room
0.00717,0.524,253733.0,0.955,2ccUQnjjNWT0rsNnsBpsCA,8.77e-06,0.0,0.659,-7.081,1.0,0.0411,133.849,4.0,0.869,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,Rock,Surrender
0.013,0.564,146250.0,0.932,78lgmZwycJ3nzsdgmPPGNx,0.169,11.0,0.349,-10.068,1.0,0.0554,112.937,4.0,0.619,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,Rock,Immigrant Song - Remaster
0.06,0.584,329400.0,0.521,5NK8jad728pj6YeqM5VJD4,7.56e-05,4.0,0.22,-5.782,1.0,0.0295,160.058,4.0,0.317,5krkohEVJYw0qoB5VWwxaC,The Black Crowes,Rock,She Talks To Angels
0.000359,0.601,258027.0,0.859,1UBQ5GK8JaQjm5VbkBZY66,0.00124,5.0,0.0871,-5.263,1.0,0.0276,125.145,4.0,0.446,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,Rock,Sharp Dressed Man - 2008 Remaster
0.0738,0.249,547107.0,0.834,5EWPGh7jbTNO2wakv8LjUI,9.48e-05,0.0,0.0924,-8.21,1.0,0.0577,118.223,4.0,0.338,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,Rock,Free Bird
0.106,0.532,271000.0,0.728,3fkPMWQ6cBNBLuFcPyMS8s,0.0108,9.0,0.0849,-9.079,0.0,0.0352,134.303,4.0,0.69,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,Rock,Burnin' for You
0.000989,0.421,303587.0,0.677,1GqlvSEtMx5xbGptxOTTyk,9.65e-05,4.0,0.211,-6.183,1.0,0.0343,127.67,4.0,0.683,29kkCKKGXheHuoO829FxWK,Boston,Rock,Peace of Mind
0.638,0.418,218733.0,0.452,54b8qPFqYqIndfdxiLApea,0.00026,1.0,0.0959,-13.099,1.0,0.0356,175.088,4.0,0.168,34jw2BbxjoYalTp8cJFCPv,Heart,Rock,Alone
0.0152,0.619,225627.0,0.579,4alHo6RGd0D3OUbTPExTHN,6.4e-05,4.0,0.0858,-9.307,1.0,0.0473,127.224,4.0,0.69,6DCIj8jNaNpBz8e5oKFPtp,The Cars,Rock,Just What I Needed
0.05,0.294,210107.0,0.745,5Z8EDau8uNcP1E8JvmfkZe,0.125,5.0,0.676,-9.138,1.0,0.0461,134.364,4.0,0.347,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,Rock,School's Out
0.0552,0.565,170173.0,0.645,1ZhrREyOOeFV6TxDOyiPwu,2.84e-06,0.0,0.151,-12.923,1.0,0.0484,99.3,4.0,0.836,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,Rock,Take The Money And Run
0.135,0.307,366136.0,0.909,3uMmllZo1AfoEnVT4ENCD3,0.0336,9.0,0.125,-7.08,0.0,0.0574,173.674,4.0,0.443,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Rock,Highway Star - Remastered 2012
0.531,0.557,345187.0,0.693,2uLx3Gka9TGCz9Zgu7Uwav,0.00141,7.0,0.196,-11.044,1.0,0.0445,127.531,4.0,0.747,6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,Rock,Whiskey In The Jar
0.00367,0.332,354774.0,0.769,0TI8TP4FitVPoEHPTySx48,0.00413,9.0,0.0372,-11.503,1.0,0.0765,157.378,4.0,0.525,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,Rock,Iron Man
0.000258,0.49,307960.0,0.854,2rbcCco3PrSyMinVJdh61J,0.000735,7.0,0.299,-7.489,1.0,0.0407,132.032,4.0,0.443,49DW3KvkyjHO35mK1JnSyS,The Cult,Rock,Fire Woman
0.491,0.545,288053.0,0.467,36vTL8WP4ZoD1bbUaW0V3E,0.175,8.0,0.0805,-10.862,1.0,0.0305,113.713,4.0,0.444,5AEG63ajney2BoDXi0Vb84,Bad Company,Rock,Bad Company - 2015 Remaster
0.0144,0.365,296467.0,0.924,4e9hUiLsN4mx61ARosFi7p,0.000254,4.0,0.423,-7.066,1.0,0.0488,135.811,4.0,0.632,2Hkut4rAAyrQxRdof7FVJq,Rush,Rock,The Spirit Of Radio
2.85e-05,0.268,246373.0,0.794,3czHCIPtkuw2TFk1SOOQkC,0.075,0.0,0.229,-11.034,1.0,0.0341,182.921,3.0,0.903,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Rock,Spoonman
0.0241,0.493,315400.0,0.376,2XHjFJVXYlEzoDvN82h8s5,0.792,4.0,0.102,-15.045,1.0,0.0435,86.47,4.0,0.419,5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,Rock,Rocky Mountain Way
0.0049,0.549,219400.0,0.916,6nxlHmpBJYicXHC0mvcKOm,0.123,4.0,0.104,-4.185,0.0,0.034,127.131,4.0,0.632,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,Rock,Cat Scratch Fever
0.0488,0.724,289893.0,0.703,0lzNXoZINVBLHWNIxKxWOo,2.69e-06,5.0,0.146,-14.007,1.0,0.0498,129.985,4.0,0.965,5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,Rock,Takin' Care Of Business
0.0021,0.423,310347.0,0.954,3jJZVeExYzVYiV6Y9Fl3DX,0.0,7.0,0.177,-3.157,0.0,0.047,144.553,4.0,0.5,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,Rock,Plush
0.0555,0.263,284496.0,0.759,3pHpV3pa96s4vuBP7sQq0V,0.0,0.0,0.231,-7.288,1.0,0.0431,179.904,4.0,0.429,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Rock,Is This Love - 2018 Remaster
0.39,0.393,267307.0,0.433,3tAQNhm1o0kzldsI5QkrB1,8.41e-05,5.0,0.234,-10.045,0.0,0.0255,79.588,4.0,0.238,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,Rock,Dream On
0.00876,0.533,170813.0,0.905,0wJoRiX5K5BxlqZTolB2LD,0.578,2.0,0.0698,-5.27,1.0,0.0754,108.9,4.0,0.486,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,Rock,Purple Haze
0.0105,0.282,251867.0,0.656,0S3gpZzlT9Hb7CCSV2owX7,0.0,8.0,0.0892,-6.557,1.0,0.0302,139.352,4.0,0.242,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,Rock,"Mama, I'm Coming Home"
0.445,0.486,282013.0,0.487,0gaMmmhGi5buPXpquSAfxg,1.44e-05,9.0,0.0648,-11.633,0.0,0.0341,81.972,4.0,0.373,6SLAMfhOi7UJI0fMztaK0m,Rainbow,Rock,The Temple Of The King
0.209,0.347,281453.0,0.803,28eg5bkYvIHT7HPmzZFwLN,4.36e-06,9.0,0.116,-4.923,1.0,0.0416,85.362,4.0,0.672,3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,Rock,Lonely Is The Night - Remastered
0.0504,0.765,178360.0,0.476,7gSQv1OHpkIoAdUiRLdmI6,2.76e-06,7.0,0.165,-13.487,1.0,0.0329,114.02,4.0,0.965,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,Rock,I Won't Back Down
0.00971,0.693,259387.0,0.875,5CeL9C3bsoe4yzYS1Qz8cw,0.0,7.0,0.0601,-8.354,0.0,0.0315,120.048,4.0,0.901,7MhMgCo0Bl0Kukl93PZbYS,Blur,Rock,Girls & Boys
0.462,0.349,288507.0,0.692,5cfYurP1XKldMBtvBBJiTs,0.00266,1.0,0.197,-11.691,1.0,0.0338,179.396,4.0,0.952,4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,Rock,Ramblin' Man
0.119,0.637,207093.0,0.89,3XcjIvaZVUFAIdIYZqY9bd,6.72e-05,7.0,0.103,-4.872,1.0,0.0677,127.689,4.0,0.923,0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,Rock,We're An American Band - Remastered 2002
0.142,0.64,271573.0,0.651,4c4jJJoaiY21t2TyRZgdWS,0.28,4.0,0.0341,-14.981,0.0,0.0517,111.676,4.0,0.801,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,Rock,Magic Carpet Ride
0.0882,0.657,291907.0,0.658,5hrsqusQlSqlWpvtjJpxPq,0.000131,7.0,0.136,-8.187,1.0,0.0258,116.817,4.0,0.827,1OwarW4LEHnoep20ixRA0y,Robert Plant,Rock,29 Palms - 2006 Remaster
0.582,0.474,241040.0,0.917,0UAJH0k4k3slcE83a9UGCe,0.231,9.0,0.201,-4.19,1.0,0.0395,152.113,4.0,0.902,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,Rock,Lola
0.00214,0.537,254467.0,0.645,1MqGKtY9L5qjPi8s7gX645,3.21e-05,9.0,0.0911,-12.362,1.0,0.0308,133.745,4.0,0.848,1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,Rock,I Can't Drive 55
0.448,0.518,281067.0,0.786,1ksayCHVLH4eKFm43GFokU,2.5e-05,7.0,0.7,-5.739,1.0,0.0357,72.269,4.0,0.463,0543y7yrvny4KymoaneT4W,Peter Frampton,Rock,"Baby, I Love Your Way - Live"
0.0969,0.458,279360.0,0.869,7fLTytvnvxy653VWxflTRf,0.0596,9.0,0.357,-8.381,1.0,0.032,91.39,4.0,0.813,3v4feUQnU3VEUqFrjmtekL,Faces,Rock,Stay With Me
0.0133,0.673,252200.0,0.814,1gzIbdFnGJ226LTl0Cn2SX,0.00293,9.0,0.343,-5.411,1.0,0.0367,147.193,4.0,0.728,7lzordPuZEXxwt9aoVZYmG,Billy Idol,Rock,White Wedding - Pt. 1
0.0916,0.575,207267.0,0.912,4nXkbcTj3nyww1cHkw5RAP,0.00211,7.0,0.0562,-7.275,0.0,0.0393,117.399,4.0,0.843,39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,Rock,Long Train Runnin'
0.00122,0.526,210227.0,0.978,05RgAMGypEvqhNs5hPCbMS,4.75e-05,8.0,0.0744,-5.436,1.0,0.108,141.167,4.0,0.451,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,Rock,Panama - 2015 Remaster
0.144,0.552,506720.0,0.643,0s995gCthqnYJCWGvfKpNt,0.0027,9.0,0.0878,-14.523,1.0,0.14,136.764,4.0,0.763,4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,Rock,"One Bourbon, One Scotch, One Beer"
0.00944,0.246,187147.0,0.991,0wzRcekWyVCSyPtlPOeJau,0.0753,9.0,0.867,-3.903,1.0,0.087,159.39,4.0,0.415,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,Rock,Go With The Flow
0.000429,0.464,271240.0,0.887,2amzrvbxYiq8AxGntIiw5V,0.333,6.0,0.126,-4.65,1.0,0.0499,132.759,4.0,0.23,7CHilrn81OdYjkh4uSVnYM,Velvet Revolver,Rock,Fall to Pieces
0.00572,0.519,310080.0,0.833,4f3RDq9nYPBeR1yMSgnmBm,4.33e-06,6.0,0.104,-6.947,0.0,0.0496,138.225,4.0,0.532,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,Rock,You've Got Another Thing Coming
0.151,0.573,237507.0,0.806,6QqK6a1CmV4L504uMQaGDH,0.0116,0.0,0.405,-10.978,1.0,0.0356,186.328,4.0,0.934,69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,Rock,Freeze-Frame
0.31,0.33,292067.0,0.469,2OgVsp77En2nju8pnCieVU,2.3e-06,10.0,0.0402,-9.286,0.0,0.0335,201.327,4.0,0.433,6IRouO5mvvfcyxtPDKMYFN,Foreigner,Rock,Waiting for a Girl like You
7.06e-05,0.508,252693.0,0.912,5qFxuUIAwJlzO60vqOiL7y,0.403,9.0,0.0492,-8.049,0.0,0.0368,117.582,4.0,0.682,4CYeVo5iZbtYGBN4Isc3n6,Dio,Rock,Rainbow In The Dark
0.0434,0.494,316867.0,0.933,28clONjZmul6FjfO6tZQDE,0.00108,2.0,0.228,-5.977,1.0,0.0808,121.201,4.0,0.507,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,Rock,Metal Health (Bang Your Head)
0.00781,0.266,179973.0,0.946,0ydgFPcYrxaHgVuLd17mjh,2.73e-06,9.0,0.26,-2.855,1.0,0.171,168.461,4.0,0.498,4wo1267SJuUfHgasdlfNfc,The Raconteurs,Rock,Salute Your Solution
0.099,0.324,367000.0,0.335,0PsbWiVtix5FoTZ1s00mEl,1.08e-06,0.0,0.0995,-15.595,1.0,0.0355,119.513,4.0,0.141,4salDzkGmfycRqNUbyBphh,Styx,Rock,Come Sail Away
0.0209,0.417,254533.0,0.63,2LMq1O0NiqGhPOlXo3McYQ,0.0134,9.0,0.0543,-7.24,1.0,0.0898,94.214,4.0,0.341,4F84IBURUo98rz4r61KF70,The White Stripes,Rock,Icky Thump
0.615,0.467,320267.0,0.324,6PypGyiu0Y2lCDBN1XZEnP,0.0248,2.0,0.118,-10.451,1.0,0.0255,94.301,3.0,0.166,4KWTAlx2RvbpseOGMEmROg,R.E.M.,Rock,Everybody Hurts
0.00321,0.482,323000.0,0.786,4DMKwE2E2iYDKY01C335Uw,8.88e-05,7.0,0.446,-5.735,1.0,0.032,126.755,4.0,0.793,2hl0xAkS2AIRAu23TVMBG1,Kansas,Rock,Carry on Wayward Son
0.042,0.785,218960.0,0.737,67eX1ovaHyVPUinMHeUtIM,0.000107,9.0,0.108,-5.306,1.0,0.0363,125.447,4.0,0.971,3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,Rock,Hurts So Good
0.000327,0.305,206773.0,0.833,5sFDReWLrZHLFZFjHsjUTS,2.36e-05,6.0,0.091,-7.981,1.0,0.0398,100.675,4.0,0.586,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Rock,Would?
0.368,0.751,185960.0,0.703,2hvOsGJc6qll4WzW8Ljqc3,0.00123,9.0,0.196,-5.687,1.0,0.0287,97.931,4.0,0.907,0GByy3DcfbQwDvXGCWmzv9,Pretenders,Rock,Brass in Pocket - 2006 Remaster
0.00642,0.345,313693.0,0.531,4ZpXHlV2vQVfPXUvbDSZ92,7.28e-06,0.0,0.14,-12.708,1.0,0.0305,176.302,4.0,0.49,4opTS86dN9uO313J9CE8xg,Skid Row,Rock,I Remember You
0.465,0.767,234653.0,0.854,3OeUlriM0EZHdWleJtjoVr,2.03e-06,4.0,0.485,-6.947,1.0,0.0426,149.206,4.0,0.963,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,Rock,Got My Mind Set On You - Remastered 2004
0.143,0.423,278973.0,0.845,3zwmW1gM4E8FlHXV5nE16u,5.07e-06,11.0,0.213,-3.509,0.0,0.0559,116.602,4.0,0.317,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,Rock,Be Yourself
0.0056,0.623,237093.0,0.68,22CIOfLZB9z8He7WgHYAgH,0.000425,2.0,0.148,-13.255,1.0,0.0282,129.713,4.0,0.737,4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,Rock,Two Tickets to Paradise
0.0922,0.375,261173.0,0.599,48MQDFkvHlGnRQyUx6ZXVe,0.0,7.0,0.2,-12.022,1.0,0.199,126.822,4.0,0.62,6x33CmZWo2Ve4hxYl2Craq,Foghat,Rock,I Just Want to Make Love to You
0.0384,0.618,191947.0,0.748,3EYOJ48Et32uATr9ZmLnAo,4.1e-06,0.0,0.0473,-8.905,1.0,0.358,134.114,4.0,0.663,5NGO30tJxFlKixkPSgXcFE,The Police,Rock,Roxanne
0.0468,0.654,168840.0,0.929,6KTv0Z8BmVqM7DPxbGzpVC,0.0,1.0,0.0539,-5.906,1.0,0.0998,144.774,4.0,0.902,07XSN3sPlIlB2L2XNcTwJw,KISS,Rock,Rock And Roll All Nite
0.0146,0.683,213293.0,0.9,51Gkc1TxvyQ9K8y0pQRmQM,0.0706,7.0,0.296,-7.506,1.0,0.105,103.625,4.0,0.616,02NfyD6AlLA12crYzw5YcR,Jane's Addiction,Rock,Been Caught Stealing
0.00512,0.504,179760.0,0.911,70Z9t1qhytWtG4cCmmi7mU,0.0123,2.0,0.355,-2.97,1.0,0.0738,106.244,4.0,0.671,7b85ve82Sh36a3UAx74wut,Twisted Sister,Rock,I Wanna Rock
0.339,0.506,186960.0,0.554,4Y3WqmBWmG23thvU9xEhMv,0.000355,10.0,0.112,-6.743,0.0,0.0339,124.724,4.0,0.375,6GbCJZrI318Ybm8mY36Of5,Faith No More,Rock,Easy
3.48e-05,0.256,389333.0,0.863,4F1p9de1hUXV7l0DBpPUhL,0.00405,5.0,0.364,-6.582,1.0,0.106,158.947,4.0,0.521,2Omy3P5hFZym7FKum1JA1s,UFO,Rock,Rock Bottom - 2007 Remaster
0.123,0.651,200480.0,0.801,5jzma6gCzYtKB1DbEwFZKH,0.0,0.0,0.0825,-7.34,1.0,0.0514,133.769,4.0,0.776,3RGLhK1IP9jnYFH4BRFJBS,The Clash,Rock,London Calling - Remastered
0.369,0.413,429760.0,0.725,5uvosCdMlFdTXhoazkTI5R,2.16e-05,3.0,0.0905,-5.787,0.0,0.0324,124.618,4.0,0.44,22WZ7M8sxp5THdruNY3gXt,The Doors,Rock,Light My Fire
0.0383,0.723,222813.0,0.863,2PzU4IB8Dr6mxV3lHuaG34,0.0317,2.0,0.128,-7.89,1.0,0.0338,136.302,4.0,0.931,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Rock,(I Can't Get No) Satisfaction - Mono Version
0.491,0.561,225920.0,0.382,5lEyMg4GNKnMbaarvT4sRd,1.08e-06,7.0,0.156,-11.276,1.0,0.0267,96.447,4.0,0.758,0cQuYRSzlItquYxsQKDvVc,The Guess Who,Rock,These Eyes
0.000217,0.296,311080.0,0.975,3Staqm5EYDnYBqcwuxrWjZ,0.00196,3.0,0.269,-3.676,0.0,0.225,119.491,4.0,0.0724,1DFr97A9HnbV3SKTJFu62M,Motörhead,Rock,Overkill
0.0117,0.363,266533.0,0.803,5gOnivVq0hLxPvIPC00ZhF,0.00601,0.0,0.189,-8.089,1.0,0.06,156.047,4.0,0.718,3dBVyJ7JuOMt4GE9607Qin,T. Rex,Rock,Cosmic Dancer
0.00178,0.394,292581.0,0.944,6QewNVIDKdSl8Y3ycuHIei,4.54e-06,10.0,0.298,-6.506,0.0,0.0761,105.338,4.0,0.265,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,Rock,Even Flow
0.513,0.456,149467.0,0.47,2HCaIYjkvWSZzaSKUoOh3d,3.76e-05,2.0,0.444,-9.564,1.0,0.0294,120.336,4.0,0.639,1PCZpxHJz7WAMF8EEq8bfc,The Byrds,Rock,Mr. Tambourine Man
0.028,0.705,191800.0,0.735,0grFc6klR3hxoHLcgCYsF4,0.0783,11.0,0.112,-6.646,1.0,0.0931,132.627,4.0,0.448,7mnBLXK823vNxN3UWB7Gfz,The Black Keys,Rock,Howlin' for You
0.0519,0.306,200293.0,0.722,4rcHWl68ai6KvpXlc8vbnE,0.0,0.0,0.117,-5.963,1.0,0.034,174.732,4.0,0.41,55vs7NT1KxcFjbMC4y202E,REO Speedwagon,Rock,Keep on Loving You
0.159,0.557,439000.0,0.415,0u6toDywZABXlUBq76iPKW,0.0733,6.0,0.112,-14.008,0.0,0.0406,140.722,4.0,0.133,6ZPbX2Lxd40e2UVkXpyxvI,Great White,Rock,Rock Me
0.00285,0.688,249240.0,0.745,1wXE6zvNWRz8GuMfEUgETz,0.238,4.0,0.114,-10.323,1.0,0.0519,128.556,4.0,0.688,6fvN9GmMCVKb5LY0WsnjFP,Nazareth,Rock,Hair Of The Dog
0.0127,0.445,318227.0,0.768,5ZIU2kT1wNjQNclQeVCz5O,2.58e-06,4.0,0.0925,-8.836,1.0,0.0347,112.796,4.0,0.32,0dgnITyIAN4NrmUVisvxHU,Tesla,Rock,Modern Day Cowboy
0.606,0.433,221867.0,0.46,44RW9FEY76mLQCRQUjT0Zt,4.36e-05,2.0,0.175,-10.441,1.0,0.0343,77.525,4.0,0.536,5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon,Rock,Change
0.642,0.303,412960.0,0.648,2ROJOb98GorxStuOuZWcGd,0.053,0.0,0.407,-6.795,1.0,0.0512,170.379,3.0,0.644,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,Rock,Have You Ever Loved A Woman?
0.261,0.445,183733.0,0.529,0ToHhkK4qtwEyKOxhQpMbJ,0.0162,0.0,0.184,-10.94,1.0,0.026,79.296,4.0,0.749,1CYsQCypByMVgnv17qsSbQ,"Crosby, Stills, Nash & Young",Rock,Ohio
0.0229,0.425,279333.0,0.681,3jYRpwbctfqB77uU7T7K3U,0.000219,1.0,0.0543,-8.604,0.0,0.0316,131.011,4.0,0.933,3zXw2Eh96iTT51pytzHdZi,38 Special,Rock,Caught Up In You
0.0478,0.367,287400.0,0.445,01Q4wU19hamqnhNjtuvTyI,0.00284,9.0,0.163,-13.615,0.0,0.0286,67.197,4.0,0.149,7HL4id2U7FSDJtfKQHMgQx,Cinderella,Rock,Nobody's Fool
5.59e-05,0.404,258467.0,0.72,6GtX0jaNL8IjVQfrDBx81z,0.836,10.0,0.0466,-9.18,0.0,0.0623,121.864,4.0,0.475,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,Rock,Bullet With Butterfly Wings - Remastered 2012
0.0515,0.514,255467.0,0.704,4beuBXU4k3YWwVKm0PpWhv,0.00219,2.0,0.228,-4.724,1.0,0.0261,76.975,4.0,0.386,4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,Rock,The World I Know
0.466,0.648,314840.0,0.525,4JwjzS9WFkWlpzGCwh82fn,1.5e-06,9.0,0.165,-9.213,1.0,0.0241,98.131,4.0,0.724,4vpDg7Y7fU982Ds30zawDA,The Band,Rock,Atlantic City
0.00772,0.669,201187.0,0.795,4IvZLDtwBHmBmwgDIUbuwa,0.0781,2.0,0.401,-10.865,1.0,0.0285,124.594,4.0,0.882,6zvul52xwTWzilBZl6BUbT,Pixies,Rock,Here Comes Your Man
0.0351,0.166,292400.0,0.655,0rzxZlSB2gjnSJinbtaz3v,0.0,7.0,0.0827,-6.145,1.0,0.0346,152.792,4.0,0.422,4YfnJEbTz8QLD5FusYFwV6,Triumph,Rock,Magic Power
0.218,0.682,356733.0,0.537,2BstRQGodshjGpeDGQiNgo,3.07e-05,2.0,0.0556,-10.254,0.0,0.0323,124.574,4.0,0.963,6P7H3ai06vU1sGvdpBwDmE,Steely Dan,Rock,Do It Again
0.0869,0.506,175893.0,0.442,11607FzqoipskTsXrwEHnJ,0.00239,5.0,0.0846,-13.268,0.0,0.0276,105.826,4.0,0.532,1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,Rock,Sunday Morning
0.432,0.705,324423.0,0.743,6UBjSnyP1O5W5ndJoO9vUk,0.0133,1.0,0.103,-6.631,1.0,0.042,118.552,4.0,0.374,485uL27bPomh29R4JmQehQ,Bob Seger,Rock,Night Moves
0.526,0.648,303213.0,0.309,5l9c6bJmzvftumhz4TMPgk,0.000249,2.0,0.124,-12.432,1.0,0.0264,112.929,4.0,0.407,6v8FB84lnmJs434UJf2Mrm,Neil Young,Rock,Harvest Moon
0.0124,0.412,229467.0,0.919,0tZ3mElWcr74OOhKEiNz1x,0.0601,5.0,0.424,-7.291,1.0,0.184,166.367,4.0,0.572,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,Rock,Bulls On Parade
