acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,name
0.7,0.759,143667.0,0.413,4hWgC5BV5M7EtTleKVXNxw,0.0,11.0,0.14,-7.282,0.0,0.0494,115.893,4.0,0.403,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Playing Games
0.117,0.854,225773.0,0.463,0b9oOr2ZgvyQu88wzixux9,0.0,5.0,0.354,-6.159,1.0,0.137,120.024,4.0,0.549,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,This Is America
0.14,0.802,206400.0,0.785,2wGSgTmgSF3xjRrHkTc25R,0.0,9.0,0.123,-4.781,1.0,0.207,99.998,4.0,0.435,0NbfKEOTQCcwd6o7wSDOHI,The Game,Hate It Or Love It
0.127,0.61,176920.0,0.914,2sDFknh1dm8xiCnE3885k2,0.258,11.0,0.34,-4.158,0.0,0.0397,168.071,4.0,0.74,3vbKDsSS70ZX9D2OcvbZmS,Beck,Gamma Ray
0.953,0.631,116050.0,0.066,36NFYnM0THUOFuQvcIRTeY,0.931,5.0,0.105,-18.545,1.0,0.0358,126.055,1.0,0.106,1dABGukgZ8XKKOdd2rVSHM,Lofi Fruits Music,I'm Gamer
0.128,0.659,348093.0,0.757,0rdWkO7ncrh1lrJGDmLq9L,0.485,9.0,0.0859,-5.275,0.0,0.038,104.997,4.0,0.553,3oKRxpszQKUjjaHz388fVA,Parcels,Gamesofluck
0.658,0.606,124670.0,0.337,5UjzYZvIBM4ES69RxNE8Fh,0.784,0.0,0.0892,-14.223,1.0,0.03,126.03,4.0,0.208,1dABGukgZ8XKKOdd2rVSHM,Lofi Fruits Music,3 AM. Gaming
0.00832,0.583,227080.0,0.99,2qUTxCqJW2Irez1eYZcGNx,0.00756,6.0,0.55,-4.147,1.0,0.273,165.998,4.0,0.739,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"Game On (feat. Good Charlotte) - From ""Pixels - The Movie"""
0.041,0.513,124667.0,0.91,0VfMdTYBS675BBmEs54G4c,0.431,11.0,0.065,-7.177,0.0,0.0567,180.155,4.0,0.43,19nnKeOt6Vo1g0ijPcFxdu,Kawai Sprite,M.I.L.F
0.0455,0.862,235533.0,0.648,4PmMVdIFpJTB9WQbmILf4p,0.0,4.0,0.0332,-7.401,0.0,0.251,98.012,4.0,0.637,0NbfKEOTQCcwd6o7wSDOHI,The Game,How We Do
0.189,0.721,263107.0,0.69,2gQsUHVFY4tpXc3AFU2mcS,4.14e-06,11.0,0.138,-10.533,0.0,0.0339,132.019,4.0,0.684,2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,Games People Play
0.127,0.664,201004.0,0.698,2pwnEzgIzYL4AOw4ousjkB,0.0,10.0,0.118,-5.084,1.0,0.067,135.023,4.0,0.573,6s22t5Y3prQHyaHWUN1R1C,AJR,Let the Games Begin
0.714,0.599,163373.0,0.762,35ItUJlMtjOQW3SSiTCrrw,4.43e-06,0.0,0.35,-6.887,1.0,0.0423,76.961,4.0,0.715,1dfeR4HaWDbWqFHLkxsg1d,Queen,Crazy Little Thing Called Love - Remastered 2011
0.163,0.855,89548.0,0.409,2QqXl9IiE4i9APumm6FLob,0.0,7.0,0.0537,-12.838,1.0,0.213,74.993,3.0,0.424,3iNL7rw7fpmysjZvhB8vi7,MC Virgins,Games on Yo Phone?
0.242,0.546,149728.0,0.563,29SpiiGmMcGH7js912sVj9,0.0,0.0,0.109,-7.446,1.0,0.0945,169.872,4.0,0.897,6uYrXgVHctAJtIdSODcyLJ,Melim,Gelo
0.473,0.865,198427.0,0.39,5QbzvnhnS0CZMHjFGIwfHd,0.0,0.0,0.0954,-5.541,1.0,0.127,139.996,4.0,0.105,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,On the River
0.312,0.829,212903.0,0.567,1XfIdI5g8SITlOmQELpfuL,5.09e-06,2.0,0.0983,-10.093,1.0,0.197,93.002,4.0,0.587,0yeH1le8FnlMczNSy9d4iU,La Fortaleza Real,Gelato
0.0995,0.6,178360.0,0.85,6ZpilJ9GXz5xgQp97RH0z8,0.122,4.0,0.0997,-3.544,1.0,0.0459,143.173,4.0,0.671,4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,Gel
0.968,0.151,193349.0,0.0237,5D1t5wq4NGB1Z1r0fkcscF,0.894,5.0,0.107,-29.067,0.0,0.055,139.79,4.0,0.0337,49T0DVfkGS1kA17BI3PGKF,Guyara,Gelborn Heights
0.219,0.654,71099.0,0.426,5N7JHgZRYRS0gsdd7FRLPi,0.207,1.0,0.149,-13.781,1.0,0.087,94.966,4.0,0.139,6WmzX3QfAVfld0XZH0lLRH,Cash Black,Gelano
0.993,0.275,118000.0,0.07,6wdkw4U5RYbYGShrrJ8P9k,0.947,9.0,0.0874,-27.713,0.0,0.0584,163.817,4.0,0.478,6NlWjzoEit79rWPMDscYKO,Darrell Vitagliano,Gelsomino
0.121,0.274,347973.0,0.719,4NxyGehfY0tAmpmDmusg2x,0.0,8.0,0.116,-6.072,1.0,0.053,153.714,4.0,0.494,4iaDWP59Z3e62DW7YWDbIE,Post Animal,Gelatin Mode
0.0813,0.501,124405.0,0.734,7ji06OHZz7VQeWwzeHIhgo,0.0,2.0,0.114,-6.916,1.0,0.233,88.252,4.0,0.44,0glUNuyGWUn70JhLMARseD,Floyd Fuji,GELATO
0.954,0.369,209118.0,0.281,67sqziI9LXfYUrmE4OmBHs,0.000149,2.0,0.101,-10.386,0.0,0.0298,135.999,4.0,0.213,5dAULSysr1TU1tunDlr57d,Deniz Yılmaz,Gel Ey Seher
0.566,0.77,179011.0,0.427,1pZ2kEdKIZQQS96WFK4ttQ,0.836,2.0,0.094,-12.311,1.0,0.0517,182.82,4.0,0.0645,3t68oahCiTB0Dat0rhHVLW,Kuchenmann,Gelato Vibes (Instrumental)
0.917,0.572,138048.0,0.124,7C1js1BN8XRz4Osw1ogr6h,0.905,4.0,0.1,-26.384,0.0,0.0297,109.9,4.0,0.476,5AEzrEqWMxND1ZByPtqSHO,Tireitack,Gelatinous
0.66,0.787,134471.0,0.515,0UwKYSB8DqKrZ0y3FqI8MO,0.0,8.0,0.187,-8.599,0.0,0.292,84.957,4.0,0.668,59nQPKwHCTyZcyoZbJxDrG,Gokhu,Gelmedin
0.0935,0.651,244000.0,0.809,6gp9nf39qvKOdWR0DhxZC8,0.0,9.0,0.133,-6.21,1.0,0.0435,120.09,4.0,0.62,2uOZMRsDScxzYazjvJOqHs,Siham,Gelukkig Zijn
6.86e-05,0.364,207747.0,0.915,0FeeIW7HGMz4ENAmYtb4Po,0.946,2.0,0.236,-8.139,1.0,0.0716,98.674,4.0,0.125,3qYfqdVwX0fil71onLpLkh,Thee Oh Sees,Gelatinous Cube
0.449,0.486,219109.0,0.878,0HUJxOZXvM805gskxBo7n6,0.0,3.0,0.173,-4.151,1.0,0.0702,122.926,4.0,0.373,4ufIflZBqkBtxKDjEJ624G,Frank Verkooyen,Geluk
0.981,0.386,97667.0,0.0744,4Yqk3SwuozCWOC0KdHOmk8,0.00782,0.0,0.094,-21.184,1.0,0.0422,77.901,4.0,0.343,2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,"An die ferne Geliebte, Op. 98: 3. Leichte Segler in den Höhen"
0.00536,0.571,232253.0,0.693,0EhpEsp4L0oRGM0vmeaN5e,0.0,6.0,0.173,-8.234,0.0,0.0545,168.169,4.0,0.393,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,UN DIA (ONE DAY) (Feat. Tainy)
0.719,0.506,158324.0,0.337,3oKMaEiHucbEuVQq26Pllz,0.0,4.0,0.112,-10.117,0.0,0.0287,99.811,4.0,0.372,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Unstable (feat.The Kid LAROI)
0.00801,0.856,269667.0,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0.0,0.0344,-7.223,1.0,0.0824,114.988,4.0,0.928,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,Uptown Funk (feat. Bruno Mars)
0.0576,0.559,264307.0,0.345,3d9DChrdc6BOeFsbrZ3Is0,0.000105,4.0,0.141,-13.496,1.0,0.0459,84.581,4.0,0.458,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,Under the Bridge
0.232,0.549,293707.0,0.44,0mKnuxVkPi5h0kuvZl44VM,7.37e-06,7.0,0.107,-8.192,1.0,0.0264,128.01,3.0,0.214,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Cover Me Up
0.0293,0.726,233902.0,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6.0,0.104,-5.043,1.0,0.123,97.985,4.0,0.733,6vXTefBL93Dj5IqAWq6OTv,French Montana,Unforgettable
0.0963,0.631,176443.0,0.709,0WZFN4E8HrmGUU0EMyKQ8c,0.0,2.0,0.376,-4.666,1.0,0.0505,84.504,4.0,0.2,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Used To
0.0813,0.589,197253.0,0.882,3EWMoDIm6lzuR0zQKtuCJX,0.0,6.0,0.146,-3.039,1.0,0.035,129.915,4.0,0.793,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Up Down (feat. Florida Georgia Line)
0.538,0.661,147548.0,0.665,7pbg3ABlAZv2NiIdKbBBFm,0.0,4.0,0.0981,-6.356,0.0,0.053,75.059,4.0,0.486,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Up Up And Away
0.229,0.717,207320.0,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1.0,0.101,-5.634,1.0,0.0658,106.966,4.0,0.412,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"thank u, next"
0.0742,0.536,192000.0,0.879,3OaunNUlXXs5e2PXtNAzzG,0.0,1.0,0.0847,-3.019,1.0,0.0621,140.137,4.0,0.334,5eIbEEQnDM8yuDVB0bimSP,RL Grime,UCLA
0.00112,0.652,202067.0,0.698,5Q0Nhxo0l2bP3pNjpGJwV1,0.000115,10.0,0.0886,-4.667,0.0,0.042,96.021,4.0,0.47,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,Party In The U.S.A.
0.131,0.583,175921.0,0.812,2DINVEELpI3ibUW2EzeDs7,0.0,10.0,0.201,-4.684,1.0,0.0299,89.992,4.0,0.408,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,Undivided
0.0747,0.701,197707.0,0.943,5zA8vzDGqPl2AzZkEYQGKh,0.0,4.0,0.601,-2.986,1.0,0.0456,128.992,4.0,0.791,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,Uptown Girl
0.223,0.597,228482.0,0.45,4HBZA5flZLE435QTztThqH,0.0,8.0,0.382,-6.658,1.0,0.0418,178.765,3.0,0.537,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,Stuck with U (with Justin Bieber)
0.13,0.604,178772.0,0.536,7G6eOSluX80fOpWD1ERuyF,0.0,8.0,0.162,-6.186,1.0,0.0345,151.737,4.0,0.473,4NYMUsIcUUsBHbV9DICa5x,Nate Smith,Under My Skin
0.178,0.389,193547.0,0.665,7lGKEWMXVWWTt3X71Bv44I,0.000732,0.0,0.116,-6.169,1.0,0.0644,117.055,4.0,0.199,3NPpFNZtSTHheNBaWC82rB,X Ambassadors,Unsteady
0.139,0.714,230693.0,0.761,5y7DaS3jAc9eZzcSOoUIwU,0.00035,5.0,0.241,-4.596,0.0,0.0427,168.022,4.0,0.906,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,Una Locura
0.0038,0.532,247427.0,0.783,0nrRP2bk19rLc0orkWPQk2,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,4.0,0.643,1vCWHaC5f2uS3yhpwWbIA6,Avicii,Wake Me Up
0.00864,0.583,275987.0,0.829,49FYlytm3dAAraYgpoJZux,0.0,1.0,0.0426,-4.603,1.0,0.134,174.028,4.0,0.575,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,Umbrella
0.0495,0.507,238360.0,0.889,0GLyqTysS0DFoeKjURtB8s,0.0,7.0,0.0983,-2.755,0.0,0.086,135.021,4.0,0.333,3B9O5mYYw89fFXkwKh7jCS,TK from Ling tosite sigure,unravel
0.339,0.679,175729.0,0.794,6bCWyr3C3ngZdwizTYWQTG,1.65e-05,1.0,0.113,-3.985,1.0,0.296,150.067,4.0,0.698,0rpUnzu4JIoRkKkGvdcm7b,Lil Eazzyy,Onna Come Up (feat. G Herbo) [Remix]
0.222,0.884,138427.0,0.445,5hwUsRKvnO5yThjVrxHQVt,0.0,1.0,0.112,-10.58,0.0,0.418,125.008,4.0,0.851,2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,Unbothered
0.00701,0.578,199080.0,0.866,4kbj5MwxO1bq9wjT5g9HaA,0.0,1.0,0.257,-3.804,1.0,0.0619,128.038,4.0,0.619,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,Shut Up and Dance
0.272,0.763,231893.0,0.53,1uH1Nd8vet2uoZSDFSDwbh,0.0,5.0,0.16,-5.554,0.0,0.0577,97.033,4.0,0.469,3aQeKQSyrW4qWr35idm0cy,T-Pain,Up Down (Do This All Day) (feat. B.o.B)
0.00552,0.276,230760.0,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0.0,0.201,-5.356,1.0,0.0432,137.028,4.0,0.173,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,Use Somebody
0.62,0.592,320680.0,0.403,1eQBEelI2NCy7AUTerX0KS,0.0,0.0,0.54,-8.768,0.0,0.414,105.169,4.0,0.391,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Ultralight Beam
0.00103,0.665,157220.0,0.712,1mpD5Q8IM32I4bF6eCpU74,0.00342,1.0,0.102,-7.536,1.0,0.0527,93.989,4.0,0.669,6LuN9FCkKOj5PcnpouEgny,Khalid,Up All Night
0.0291,0.641,258343.0,0.922,3bidbhpOYeV4knp8AIu8Xn,0.0,2.0,0.0862,-4.457,1.0,0.0786,146.078,4.0,0.847,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton
0.00584,0.706,259333.0,0.8,3U5JVgI2x4rDyHGObzJfNf,0.0,5.0,0.0822,-6.333,1.0,0.0399,100.011,4.0,0.629,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,Unwritten
0.238,0.787,208653.0,0.655,6shRGWCtBUOPFLFTTqXZIC,0.000171,6.0,0.138,-8.339,0.0,0.0431,102.485,4.0,0.65,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,Upside Down
0.259,0.581,244877.0,0.933,1p1BnWMlKwG8u5n8n8uZSg,4.91e-05,4.0,0.57,-2.727,0.0,0.545,149.961,4.0,0.364,24neLwyYRyj4ItaGnFeIT0,JOYRYDE,FOCUS
0.349,0.591,58587.0,0.183,4LKt0wUUHg7Tq3sfg0AwBK,0.534,5.0,0.132,-15.981,1.0,0.0573,138.967,3.0,0.388,6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,fz pseudotimestretch+e+3 [138.85]
0.00363,0.652,256615.0,0.751,3NRkgi2ojzNRtCBLWMDBrO,0.0,8.0,0.109,-5.454,1.0,0.0525,130.041,4.0,0.162,1PLUOkezDaSGUMUmUC5zY2,FZN,Who I Am
0.953,0.0619,231347.0,0.21,3CuX3gtequmgkywkczhGfL,0.915,10.0,0.0972,-19.735,0.0,0.0475,64.048,4.0,0.0342,2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,FZZT
0.0437,0.637,219652.0,0.691,3Hra5hegubtXdNKs7SLSnI,0.00421,2.0,0.0689,-7.248,1.0,0.0457,114.982,4.0,0.0688,1PLUOkezDaSGUMUmUC5zY2,FZN,Easy for You to Say
0.14,0.749,380344.0,0.649,14iv4i2PeSeahoWdSC4hDL,0.877,1.0,0.201,-11.304,1.0,0.0507,137.371,4.0,0.244,6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,"abundance10edit[2 R8's, FZ20m & a 909]"
0.0464,0.617,200625.0,0.679,6rk49YUD8B0lmL3iEziqJx,0.00117,2.0,0.235,-6.259,1.0,0.0719,127.919,4.0,0.1,1PLUOkezDaSGUMUmUC5zY2,FZN,Surrender
0.028,0.778,312380.0,0.796,3vccewvMcy8oSSMXSH2sFg,0.796,4.0,0.689,-8.2,0.0,0.0605,125.976,4.0,0.28,0Ph07EWbqG8CpMtYmiQ76Q,Tomash Kofa,Fzv
0.392,0.448,311733.0,0.541,7e6kTZ6KAbbsWZnTPV1MXY,0.00428,2.0,0.0899,-10.808,1.0,0.0597,150.109,4.0,0.478,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,Wonderful Wino - FZ Vocal
0.979,0.499,188907.0,0.272,3NHiBL020Hw7tb3YXp6HdK,7.54e-05,9.0,0.203,-24.718,1.0,0.837,75.099,3.0,0.595,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,FZ On Varèse
0.0203,0.67,240000.0,0.67,5PUCYyR2xvEigljYsdvyZO,0.000211,10.0,0.154,-7.93,0.0,0.0698,132.019,4.0,0.478,1PLUOkezDaSGUMUmUC5zY2,FZN,Call Back
0.375,0.384,178707.0,0.963,3QLUzkq6fEd4Bzcez7T4rx,2.01e-06,0.0,0.956,-5.262,0.0,0.0858,102.872,4.0,0.61,3HgZDevp7GspkLUAa5cKne,El Tri,FZ-10
0.0181,0.797,161561.0,0.739,79OMXTBrebFiqORTMCrg4A,0.00956,1.0,0.53,-4.609,1.0,0.0598,97.989,4.0,0.0747,24neLwyYRyj4ItaGnFeIT0,JOYRYDE,MILK
0.162,0.591,186625.0,0.632,4I8PUkBl1GTMiTzOThZh8V,0.277,6.0,0.106,-5.11,0.0,0.119,127.973,4.0,0.48,2pMF1nST4x8Y2ve2mAKDEl,fzpz,Trickster (幻术师)
0.0964,0.726,91578.0,0.895,1jHof1WqtykUszkgRPU6VH,0.892,8.0,0.0591,-8.85,0.0,0.0804,97.044,4.0,0.966,3mF4fGJwiSIww8wa4qZVGB,Gambles Rain,Badam Badam Fziou
0.00195,0.515,240000.0,0.75,3mityooJ6ARh2Gaia0U7DD,1.36e-05,0.0,0.122,-5.795,1.0,0.0398,119.826,4.0,0.0903,1PLUOkezDaSGUMUmUC5zY2,FZN,New Day
0.801,0.545,190345.0,0.457,0Lea9xgQ08A76Hx7BsGb1Z,0.0,8.0,0.179,-9.469,1.0,0.0831,115.989,4.0,0.454,7mYHJfkA7gymjDTRdBTFMk,FZL,My Girl
0.991,0.174,202301.0,0.0365,1btjGpaJXomiHqIq6eNG1u,0.981,4.0,0.0776,-23.932,1.0,0.0453,66.308,4.0,0.0364,0ErA2zLoV9K8ohrSLTZRZ1,Bo Wingate,Midnight and Sunshine FZ
0.764,0.725,176024.0,0.442,1tCpoowb8D02ztGdv2UIjc,0.874,10.0,0.115,-8.513,0.0,0.0668,89.993,4.0,0.282,5V04fx4zTsF5OcoKGRCGO3,Stolensnares,Inroads
0.477,0.845,148085.0,0.869,1SePnEYj0m1cnf3wZbiyXp,0.0,0.0,0.128,-4.639,0.0,0.243,141.006,4.0,0.872,5Wf0eeUkR6rRAre6L7H7jW,Gambino,FZ-1000
0.00305,0.504,264547.0,0.832,5nGYbZgSg4ne4u6PFuZw2H,3.88e-06,11.0,0.0834,-6.19,0.0,0.0309,140.055,4.0,0.306,2A2sIUBTiU6AZbBE3VFikv,FZ10,Este Amor
0.061,0.44,59862.0,0.618,5D02Dlx4W3ZhXjymKGL1Rv,0.671,9.0,0.397,-9.582,1.0,0.184,150.746,5.0,0.627,1CRvJnCbPjgx0xmBdoex0c,Koji Kondo,"Nintendo Medley Part 1 - Zelda, Mario, Mario 3, FZero"
0.000973,0.503,187507.0,0.802,3hKFPVjyHXbFo2KVb1Vj31,0.00198,5.0,0.471,-12.802,0.0,0.058,111.285,4.0,0.825,3HgZDevp7GspkLUAa5cKne,El Tri,F.Z. 10
0.181,0.642,167226.0,0.509,4Bt8tk0qaYPFIuCr3sVNzv,0.0,0.0,0.131,-10.387,0.0,0.503,154.776,4.0,0.307,1tWLiTLJpSOydc1bCaFmb4,FZ,Dolph
0.259,0.89,101005.0,0.709,6xRVCq8PAbguTGSAH8hsca,2.31e-06,6.0,0.0702,-5.253,0.0,0.409,151.983,4.0,0.801,6rdx5dKtjDCKbpkMhZra3w,JAMASS,Fz
0.00794,0.861,134312.0,0.901,4qRkIJ7i2ySo9DDwsJkbWv,0.101,1.0,0.0457,-8.944,0.0,0.0845,109.0,4.0,0.428,3wJlBsm70cEtLqJA69G2xn,Kinoteki,FZ
0.0993,0.472,538581.0,0.273,1eydLPoTTLViOvVi07lBSt,0.946,2.0,0.0771,-11.564,0.0,0.0299,139.994,4.0,0.0363,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Puzzle
0.229,0.637,186723.0,0.595,6d4pcC4nXS9BsptLyEkKSS,0.0,2.0,0.106,-8.564,1.0,0.456,91.304,4.0,0.649,1tWLiTLJpSOydc1bCaFmb4,FZ,Looking Like
0.237,0.538,186207.0,0.391,63Vei2Rg3ar7R0Tor7obR3,0.45,7.0,0.146,-11.693,1.0,0.0391,156.045,5.0,0.299,2380K1oZgxEx3HKOI0yKRC,Surasshu,Come Back
0.437,0.758,198947.0,0.32,0zMHTJvr6qEvTvsGoltMBt,0.0,8.0,0.209,-16.686,1.0,0.934,152.22,4.0,0.503,1tWLiTLJpSOydc1bCaFmb4,FZ,Remember
0.0425,0.256,210020.0,0.61,5pQJjHblnQjd1RsZbCkkbT,0.00269,11.0,0.46,-6.633,1.0,0.0603,106.125,4.0,0.058,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Synchrosynct
0.654,0.591,164521.0,0.555,66HVb01vQnZvD4sZu9i3Rg,0.0,3.0,0.0938,-9.091,0.0,0.646,87.865,4.0,0.573,1tWLiTLJpSOydc1bCaFmb4,FZ,Free P (Interlude)
0.0393,0.375,399998.0,0.255,3pdZknbi4ImHQoKd7OVLsW,0.884,0.0,0.0476,-12.643,1.0,0.0351,104.824,3.0,0.0318,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Kompass
0.0406,0.172,113725.0,0.67,0ctcVpA942pjwLBkLsLeDT,0.166,0.0,0.135,-10.002,1.0,0.0376,84.346,4.0,0.0587,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,FZ: Side E - Trail
0.243,0.64,199518.0,0.632,7BigRyIT57muBoJ3HQWaSs,0.0,0.0,0.06,-6.537,1.0,0.449,82.633,4.0,0.514,1tWLiTLJpSOydc1bCaFmb4,FZ,Gunna
0.104,0.465,325881.0,0.874,17v5se8Uwx4phWTMFrIqNy,0.0731,9.0,0.301,-7.084,1.0,0.0338,164.994,4.0,0.72,4Lq7tU7ZrFbmxRoomnG72G,coda,The Clock Master (Sync/Majesty)
0.279,0.58,228252.0,0.455,1HAQGt8X99vma3QPlG4mD2,0.0,10.0,0.137,-14.283,0.0,0.384,95.427,5.0,0.117,1tWLiTLJpSOydc1bCaFmb4,FZ,Statement
0.0024,0.575,264000.0,0.788,1AIv7ohRpHHYZKSAIWxyVW,0.797,11.0,0.188,-11.098,0.0,0.0343,132.995,4.0,0.196,0s5tncvalQMMCJ4Mqg9ART,Intriguant,How abt now?
0.0762,0.656,210294.0,0.594,4br2Mwv76bJQ9ajreyHibB,0.822,9.0,0.114,-7.919,1.0,0.0331,120.022,4.0,0.164,7vbswk78geSJYL92kHe7jU,Bignic,Pressure
0.0278,0.429,290193.0,0.863,6HfPu2sCpHSjzpS4cbxVSb,0.0627,8.0,0.101,-7.65,0.0,0.03,170.058,4.0,0.676,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Flow
0.0167,0.582,254983.0,0.712,7glKybJVoUuudoPaNP6ajG,0.188,1.0,0.583,-13.551,1.0,0.0616,152.014,4.0,0.683,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Sync/Glitch
0.109,0.725,96000.0,0.376,6PUj3bQsedAPN1JO31VkHJ,0.00181,4.0,0.107,-12.804,0.0,0.188,130.046,4.0,0.135,7mYHJfkA7gymjDTRdBTFMk,FZL,Tell Me Why I'm Waiting
0.0023,0.298,167880.0,0.64,1sO1kMehsolOyAv7fecT3W,0.336,0.0,0.327,-13.033,1.0,0.034,127.997,4.0,0.726,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,Portuguese Fenders - Live / FZ Tour Tape Recording
0.507,0.364,311496.0,0.674,2dm2qvaPLPvKydVFCVV01D,0.885,11.0,0.128,-11.941,1.0,0.0558,162.035,4.0,0.0659,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,The One-Two Quickstep Lighthouse Keeper
0.0107,0.32,250311.0,0.428,4KgCjYs2ld8WyXozarUkYa,0.909,7.0,0.1,-10.027,0.0,0.0524,151.996,3.0,0.0646,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,Death
0.00982,0.758,214073.0,0.66,3A2rfstrjSyAavkadtO3Ia,0.000705,8.0,0.232,-10.444,1.0,0.134,112.024,4.0,0.372,31tVXduq7FmEznjanEBQJA,Scattle,Forgotten (FZ Edit)
0.955,0.231,153723.0,0.13,2lsnPr5b4vMUEceZjUNxF2,0.894,6.0,0.264,-17.759,1.0,0.033,52.994,4.0,0.035,7rSMEcqv4Ez0OLgJKDjrvq,Disasterpeace,FZ: Side E - Night
0.239,0.904,214147.0,0.582,2HzJCYwtTXqrj72mE2hnEW,5.5e-05,2.0,0.133,-7.193,0.0,0.0522,127.997,4.0,0.735,3IW7ScrzXmPvZhB27hmfgy,Jul,Mon tiek ti amo
0.245,0.42,295600.0,0.33,1LzNfuep1bnAUR9skqdHCK,0.000679,9.0,0.0677,-13.925,1.0,0.0275,157.143,3.0,0.175,37w38cCSGgKLdayTRjna4W,Mazzy Star,Fade Into You
0.791,0.0,90228.0,0.00342,2bRKxuH1o7pTmb1y4GfdEc,1.0,8.0,0.111,-28.46,1.0,0.0,0.0,0.0,0.0,2c5WYCqQGs0UttiLCzVfOe,Erik Eriksson,Clean White Noise - Loopable with no fade
0.406,0.726,179252.0,0.414,32ypPhtgTaETvFn3ZIHXTW,0.0,9.0,0.0713,-12.296,0.0,0.269,150.009,4.0,0.47,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,Fade Away
0.0291,0.589,212627.0,0.651,7gHs73wELdeycvS48JfIos,3.2e-06,6.0,0.111,-5.097,1.0,0.0306,90.011,4.0,0.166,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,Faded
0.118,0.752,193748.0,0.765,3cCxoOgfi6hgt8MNteuiiD,0.0,9.0,0.31,-5.805,0.0,0.0908,105.998,4.0,0.309,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Fade
0.00311,0.256,417227.0,0.929,0dqGfCMAGyDgpUAgLNOjWd,0.201,7.0,0.11,-6.667,1.0,0.113,113.47,4.0,0.278,2ye2Wgw4gimLv2eAKyk1NB,Metallica,Fade To Black (Remastered)
0.125,0.705,229773.0,0.511,1CAw3ethNuSDPf3E7luSFF,1.72e-06,6.0,0.153,-7.422,0.0,0.202,82.011,4.0,0.581,5aEWnrN8h3MhuFUPRfaVuy,Case,Faded Pictures
0.908,0.0,72223.0,0.00125,5I21rMWLtCjWQl6QyLn85W,1.0,1.0,0.111,-27.592,1.0,0.0,0.0,0.0,0.0,2c5WYCqQGs0UttiLCzVfOe,Erik Eriksson,Pure Brown Noise - Loopable with no fade
0.966,0.198,183231.0,0.0297,4pfEpQwqTU5F5YHyoAQ8DS,0.866,7.0,0.0699,-29.651,1.0,0.0465,124.859,4.0,0.0523,4C5XHAOKbmIkmfBeCja1jd,Vanessa Van Buren,Fading Light
